Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,picture,ANSWER,incorrect
11,1765320363981,09/12/2025 22:46:03,1765320350809,-5,09/12/2025 17:45:50,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,5,3,1,opt1,Zone1,content_audio,1565.2999999970198,,,0,,,,,,,1,recog-trial,dester.mp3,mowel.mp3,2,coat.PNG,mowel,dester
12,1765320365646,09/12/2025 22:46:05,1765320352468,-5,09/12/2025 17:45:52,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,5,3,2,opt2,Zone1,content_audio,1637.0999999940395,,,0,,,,,,,1,recog-trial,dester.mp3,mowel.mp3,2,coat.PNG,mowel,dester
13,1765320366859,09/12/2025 22:46:06,1765320353688,-5,09/12/2025 17:45:53,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,5,3,3,response,Zone1,response_keyboard,1195.5,,2,1,1,,,,,,1,recog-trial,dester.mp3,mowel.mp3,2,coat.PNG,mowel,dester
14,1765320367846,09/12/2025 22:46:07,1765320354677,-5,09/12/2025 17:45:54,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,5,3,4,ITI,Zone1,timelimit_screen,1000.6000000000022,,,0,,,,,1,,1,recog-trial,dester.mp3,mowel.mp3,2,coat.PNG,mowel,dester
15,1765320369502,09/12/2025 22:46:09,1765320356328,-5,09/12/2025 17:45:56,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,8,4,1,opt1,Zone1,content_audio,1604.1000000089407,,,0,,,,,,,1,recog-trial,peflin.mp3,regby.mp3,1,drink.PNG,peflin,regby
16,1765320371138,09/12/2025 22:46:11,1765320357967,-5,09/12/2025 17:45:57,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,8,4,2,opt2,Zone1,content_audio,1616.2999999970198,,,0,,,,,,,1,recog-trial,peflin.mp3,regby.mp3,1,drink.PNG,peflin,regby
17,1765320372242,09/12/2025 22:46:12,1765320359073,-5,09/12/2025 17:45:59,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,8,4,3,response,Zone1,response_keyboard,1083.2000000029802,,1,1,1,,,,,,1,recog-trial,peflin.mp3,regby.mp3,1,drink.PNG,peflin,regby
18,1765320373234,09/12/2025 22:46:13,1765320360065,-5,09/12/2025 17:46:00,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,8,4,4,ITI,Zone1,timelimit_screen,1001.2000000000007,,,0,,,,,1,,1,recog-trial,peflin.mp3,regby.mp3,1,drink.PNG,peflin,regby
19,1765320374905,09/12/2025 22:46:14,1765320361728,-5,09/12/2025 17:46:01,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,9,5,1,opt1,Zone1,content_audio,1611.9000000059605,,,0,,,,,,,1,recog-trial,solly.mp3,pungus.mp3,2,dragon.PNG,pungus,solly
20,1765320376588,09/12/2025 22:46:16,1765320363418,-5,09/12/2025 17:46:03,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,9,5,2,opt2,Zone1,content_audio,1666,,,0,,,,,,,1,recog-trial,solly.mp3,pungus.mp3,2,dragon.PNG,pungus,solly
21,1765320377290,09/12/2025 22:46:17,1765320364121,-5,09/12/2025 17:46:04,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,9,5,3,response,Zone1,response_keyboard,681,,2,1,1,,,,,,1,recog-trial,solly.mp3,pungus.mp3,2,dragon.PNG,pungus,solly
22,1765320378571,09/12/2025 22:46:18,1765320365120,-5,09/12/2025 17:46:05,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,9,5,4,ITI,Zone1,timelimit_screen,1000.7999999999993,,,0,,,,,1,,1,recog-trial,solly.mp3,pungus.mp3,2,dragon.PNG,pungus,solly
23,1765320379968,09/12/2025 22:46:19,1765320366799,-5,09/12/2025 17:46:06,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,6,6,1,opt1,Zone1,content_audio,1613,,,0,,,,,,,1,recog-trial,nusty.mp3,ballow.mp3,1,food.PNG,nusty,ballow
24,1765320381586,09/12/2025 22:46:21,1765320368419,-5,09/12/2025 17:46:08,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,6,6,2,opt2,Zone1,content_audio,1595.5999999940395,,,0,,,,,,,1,recog-trial,nusty.mp3,ballow.mp3,1,food.PNG,nusty,ballow
25,1765320382151,09/12/2025 22:46:22,1765320368977,-5,09/12/2025 17:46:08,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,6,6,3,response,Zone1,response_keyboard,534.4000000059605,,1,1,1,,,,,,1,recog-trial,nusty.mp3,ballow.mp3,1,food.PNG,nusty,ballow
26,1765320383146,09/12/2025 22:46:23,1765320369977,-5,09/12/2025 17:46:09,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,6,6,4,ITI,Zone1,timelimit_screen,1000.9000000000015,,,0,,,,,1,,1,recog-trial,nusty.mp3,ballow.mp3,1,food.PNG,nusty,ballow
27,1765320384813,09/12/2025 22:46:24,1765320371638,-5,09/12/2025 17:46:11,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,16,7,1,opt1,Zone1,content_audio,1616.2999999970198,,,0,,,,,,,1,recog-trial,wabon.mp3,tabric.mp3,1,backpack.PNG,wabon,tabric
28,1765320386427,09/12/2025 22:46:26,1765320373258,-5,09/12/2025 17:46:13,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,16,7,2,opt2,Zone1,content_audio,1595.7000000029802,,,0,,,,,,,1,recog-trial,wabon.mp3,tabric.mp3,1,backpack.PNG,wabon,tabric
29,1765320387535,09/12/2025 22:46:27,1765320374362,-5,09/12/2025 17:46:14,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,16,7,3,response,Zone1,response_keyboard,1082.4000000059605,,1,1,1,,,,,,1,recog-trial,wabon.mp3,tabric.mp3,1,backpack.PNG,wabon,tabric
30,1765320388794,09/12/2025 22:46:28,1765320375347,-5,09/12/2025 17:46:15,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,16,7,4,ITI,Zone1,timelimit_screen,1001.0999999999985,,,0,,,,,1,,1,recog-trial,wabon.mp3,tabric.mp3,1,backpack.PNG,wabon,tabric
31,1765320390195,09/12/2025 22:46:30,1765320377031,-5,09/12/2025 17:46:17,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,14,8,1,opt1,Zone1,content_audio,1629,,,0,,,,,,,1,recog-trial,tesdar.mp3,pungus.mp3,1,ride.PNG,tesdar,pungus
32,1765320391821,09/12/2025 22:46:31,1765320378651,-5,09/12/2025 17:46:18,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,14,8,2,opt2,Zone1,content_audio,1596.5,,,0,,,,,,,1,recog-trial,tesdar.mp3,pungus.mp3,1,ride.PNG,tesdar,pungus
33,1765320392399,09/12/2025 22:46:32,1765320379226,-5,09/12/2025 17:46:19,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,14,8,3,response,Zone1,response_keyboard,553,,1,1,1,,,,,,1,recog-trial,tesdar.mp3,pungus.mp3,1,ride.PNG,tesdar,pungus
34,1765320393393,09/12/2025 22:46:33,1765320380218,-5,09/12/2025 17:46:20,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,14,8,4,ITI,Zone1,timelimit_screen,1000.7000000000044,,,0,,,,,1,,1,recog-trial,tesdar.mp3,pungus.mp3,1,ride.PNG,tesdar,pungus
35,1765320395064,09/12/2025 22:46:35,1765320381891,-5,09/12/2025 17:46:21,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,2,9,1,opt1,Zone1,content_audio,1614.5,,,0,,,,,,,1,recog-trial,ballow.mp3,parung.mp3,1,money.PNG,ballow,parung
36,1765320396659,09/12/2025 22:46:36,1765320383491,-5,09/12/2025 17:46:23,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,2,9,2,opt2,Zone1,content_audio,1577.5,,,0,,,,,,,1,recog-trial,ballow.mp3,parung.mp3,1,money.PNG,ballow,parung
37,1765320396878,09/12/2025 22:46:36,1765320383707,-5,09/12/2025 17:46:23,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,2,9,3,response,Zone1,response_keyboard,192.79999999701977,,2,1,,,,,,,1,recog-trial,ballow.mp3,parung.mp3,1,money.PNG,ballow,parung
38,1765320397872,09/12/2025 22:46:37,1765320384706,-5,09/12/2025 17:46:24,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,2,9,4,ITI,Zone1,timelimit_screen,1001.3000000000029,,,0,,,,,1,,1,recog-trial,ballow.mp3,parung.mp3,1,money.PNG,ballow,parung
39,1765320399477,09/12/2025 22:46:39,1765320386312,-5,09/12/2025 17:46:26,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,11,10,1,opt1,Zone1,content_audio,1546.8999999910593,,,0,,,,,,,1,recog-trial,tesdar.mp3,regby.mp3,2,car.PNG,regby,tesdar
40,1765320401117,09/12/2025 22:46:41,1765320387951,-5,09/12/2025 17:46:27,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,11,10,2,opt2,Zone1,content_audio,1616.2000000029802,,,0,,,,,,,1,recog-trial,tesdar.mp3,regby.mp3,2,car.PNG,regby,tesdar
41,1765320401664,09/12/2025 22:46:41,1765320388493,-5,09/12/2025 17:46:28,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,11,10,3,response,Zone1,response_keyboard,519.4000000059605,,1,1,,,,,,,1,recog-trial,tesdar.mp3,regby.mp3,2,car.PNG,regby,tesdar
42,1765320402649,09/12/2025 22:46:42,1765320389478,-5,09/12/2025 17:46:29,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,11,10,4,ITI,Zone1,timelimit_screen,1001.0999999999985,,,0,,,,,1,,1,recog-trial,tesdar.mp3,regby.mp3,2,car.PNG,regby,tesdar
43,1765320404304,09/12/2025 22:46:44,1765320391148,-5,09/12/2025 17:46:31,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,15,11,1,opt1,Zone1,content_audio,1613.2999999970198,,,0,,,,,,,1,recog-trial,femod.mp3,vorgal.mp3,2,flower.PNG,vorgal,femod
44,1765320405900,09/12/2025 22:46:45,1765320392732,-5,09/12/2025 17:46:32,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,15,11,2,opt2,Zone1,content_audio,1574.2000000029802,,,0,,,,,,,1,recog-trial,femod.mp3,vorgal.mp3,2,flower.PNG,vorgal,femod
45,1765320406267,09/12/2025 22:46:46,1765320393101,-5,09/12/2025 17:46:33,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,15,11,3,response,Zone1,response_keyboard,344.70000000298023,,1,1,,,,,,,1,recog-trial,femod.mp3,vorgal.mp3,2,flower.PNG,vorgal,femod
46,1765320407264,09/12/2025 22:46:47,1765320394099,-5,09/12/2025 17:46:34,250842,10,task-z5kw,,51307501,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,15,11,4,ITI,Zone1,timelimit_screen,1001,,,0,,,,,1,,1,recog-trial,femod.mp3,vorgal.mp3,2,flower.PNG,vorgal,femod
