Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,picture,ANSWER,incorrect
33,1765582209110,12/12/2025 23:30:09,1765582207748,-5,12/12/2025 18:30:07,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,4,8,3,response,Zone1,response_keyboard,500.20000000018626,,1,1,,,,,,,1,recog-trial,tabric.mp3,ballow.mp3,2,hoverboard.PNG,ballow,tabric
34,1765582210105,12/12/2025 23:30:10,1765582208748,-5,12/12/2025 18:30:08,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,4,8,4,ITI,Zone1,timelimit_screen,1000.5,,,0,,,,,1,,1,recog-trial,tabric.mp3,ballow.mp3,2,hoverboard.PNG,ballow,tabric
35,1765582211719,12/12/2025 23:30:11,1765582210342,-5,12/12/2025 18:30:10,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,9,1,opt1,Zone1,content_audio,1581.2999999998137,,,0,,,,,,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
36,1765582213351,12/12/2025 23:30:13,1765582211962,-5,12/12/2025 18:30:11,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,9,2,opt2,Zone1,content_audio,1613.5,,,0,,,,,,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
37,1765582213737,12/12/2025 23:30:13,1765582212373,-5,12/12/2025 18:30:12,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,9,3,response,Zone1,response_keyboard,405.60000000009313,,2,1,1,,,,,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
38,1765582214748,12/12/2025 23:30:14,1765582213365,-5,12/12/2025 18:30:13,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,9,4,ITI,Zone1,timelimit_screen,1000.1999999999971,,,0,,,,,1,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
39,1765582216359,12/12/2025 23:30:16,1765582214983,-5,12/12/2025 18:30:14,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,6,10,1,opt1,Zone1,content_audio,1600.2999999998137,,,0,,,,,,,1,recog-trial,pungus.mp3,wabon.mp3,2,food.PNG,wabon,pungus
40,1765582217971,12/12/2025 23:30:17,1765582216602,-5,12/12/2025 18:30:16,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,6,10,2,opt2,Zone1,content_audio,1614.7000000001863,,,0,,,,,,,1,recog-trial,pungus.mp3,wabon.mp3,2,food.PNG,wabon,pungus
41,1765582218399,12/12/2025 23:30:18,1765582217016,-5,12/12/2025 18:30:17,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,6,10,3,response,Zone1,response_keyboard,408.79999999981374,,1,1,,,,,,,1,recog-trial,pungus.mp3,wabon.mp3,2,food.PNG,wabon,pungus
42,1765582219378,12/12/2025 23:30:19,1765582218014,-5,12/12/2025 18:30:18,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,6,10,4,ITI,Zone1,timelimit_screen,999.9000000000015,,,0,,,,,1,,1,recog-trial,pungus.mp3,wabon.mp3,2,food.PNG,wabon,pungus
43,1765582221012,12/12/2025 23:30:21,1765582219628,-5,12/12/2025 18:30:19,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,11,11,1,opt1,Zone1,content_audio,1600.5,,,0,,,,,,,1,recog-trial,femod.mp3,vorgal.mp3,1,car.PNG,femod,vorgal
44,1765582222594,12/12/2025 23:30:22,1765582221208,-5,12/12/2025 18:30:21,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,11,11,2,opt2,Zone1,content_audio,1568.1999999997206,,,0,,,,,,,1,recog-trial,femod.mp3,vorgal.mp3,1,car.PNG,femod,vorgal
45,1765582222922,12/12/2025 23:30:22,1765582221559,-5,12/12/2025 18:30:21,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,11,11,3,response,Zone1,response_keyboard,346.60000000009313,,2,1,,,,,,,1,recog-trial,femod.mp3,vorgal.mp3,1,car.PNG,femod,vorgal
46,1765582223923,12/12/2025 23:30:23,1765582222548,-5,12/12/2025 18:30:22,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,11,11,4,ITI,Zone1,timelimit_screen,1000,,,0,,,,,1,,1,recog-trial,femod.mp3,vorgal.mp3,1,car.PNG,femod,vorgal
47,1765582225525,12/12/2025 23:30:25,1765582224148,-5,12/12/2025 18:30:24,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,8,12,1,opt1,Zone1,content_audio,1580.1000000000931,,,0,,,,,,,1,recog-trial,solly.mp3,nusty.mp3,2,drink.PNG,nusty,solly
48,1765582227092,12/12/2025 23:30:27,1765582225728,-5,12/12/2025 18:30:25,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,8,12,2,opt2,Zone1,content_audio,1574.2000000001863,,,0,,,,,,,1,recog-trial,solly.mp3,nusty.mp3,2,drink.PNG,nusty,solly
49,1765582227385,12/12/2025 23:30:27,1765582226015,-5,12/12/2025 18:30:26,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,8,12,3,response,Zone1,response_keyboard,283.10000000009313,,2,1,1,,,,,,1,recog-trial,solly.mp3,nusty.mp3,2,drink.PNG,nusty,solly
50,1765582228400,12/12/2025 23:30:28,1765582227014,-5,12/12/2025 18:30:27,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,8,12,4,ITI,Zone1,timelimit_screen,1000.1999999999971,,,0,,,,,1,,1,recog-trial,solly.mp3,nusty.mp3,2,drink.PNG,nusty,solly
51,1765582229957,12/12/2025 23:30:29,1765582228588,-5,12/12/2025 18:30:28,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,2,13,1,opt1,Zone1,content_audio,1560.5,,,0,,,,,,,1,recog-trial,mowel.mp3,rafar.mp3,2,money.PNG,rafar,mowel
52,1765582231597,12/12/2025 23:30:31,1765582230207,-5,12/12/2025 18:30:30,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,2,13,2,opt2,Zone1,content_audio,1613.1000000000931,,,0,,,,,,,1,recog-trial,mowel.mp3,rafar.mp3,2,money.PNG,rafar,mowel
53,1765582232427,12/12/2025 23:30:32,1765582231044,-5,12/12/2025 18:30:31,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,2,13,3,response,Zone1,response_keyboard,832.3999999999069,,1,1,,,,,,,1,recog-trial,mowel.mp3,rafar.mp3,2,money.PNG,rafar,mowel
54,1765582233415,12/12/2025 23:30:33,1765582232030,-5,12/12/2025 18:30:32,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,2,13,4,ITI,Zone1,timelimit_screen,999.9000000000015,,,0,,,,,1,,1,recog-trial,mowel.mp3,rafar.mp3,2,money.PNG,rafar,mowel
55,1765582234994,12/12/2025 23:30:34,1765582233608,-5,12/12/2025 18:30:33,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,9,14,1,opt1,Zone1,content_audio,1567.6999999997206,,,0,,,,,,,1,recog-trial,tesdar.mp3,wabon.mp3,1,dragon.PNG,tesdar,wabon
56,1765582236601,12/12/2025 23:30:36,1765582235227,-5,12/12/2025 18:30:35,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,9,14,2,opt2,Zone1,content_audio,1614.2999999998137,,,0,,,,,,,1,recog-trial,tesdar.mp3,wabon.mp3,1,dragon.PNG,tesdar,wabon
57,1765582236852,12/12/2025 23:30:36,1765582235483,-5,12/12/2025 18:30:35,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,9,14,3,response,Zone1,response_keyboard,252,,2,1,,,,,,,1,recog-trial,tesdar.mp3,wabon.mp3,1,dragon.PNG,tesdar,wabon
58,1765582237849,12/12/2025 23:30:37,1765582236480,-5,12/12/2025 18:30:36,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,9,14,4,ITI,Zone1,timelimit_screen,1000.5,,,0,,,,,1,,1,recog-trial,tesdar.mp3,wabon.mp3,1,dragon.PNG,tesdar,wabon
59,1765582239458,12/12/2025 23:30:39,1765582238067,-5,12/12/2025 18:30:38,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,10,15,1,opt1,Zone1,content_audio,1581.1000000000931,,,0,,,,,,,1,recog-trial,tesdar.mp3,parung.mp3,2,animal.PNG,parung,tesdar
60,1765582241028,12/12/2025 23:30:41,1765582239648,-5,12/12/2025 18:30:39,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,10,15,2,opt2,Zone1,content_audio,1576,,,0,,,,,,,1,recog-trial,tesdar.mp3,parung.mp3,2,animal.PNG,parung,tesdar
61,1765582241394,12/12/2025 23:30:41,1765582239832,-5,12/12/2025 18:30:39,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,10,15,3,response,Zone1,response_keyboard,179.20000000018626,,2,1,1,,,,,,1,recog-trial,tesdar.mp3,parung.mp3,2,animal.PNG,parung,tesdar
62,1765582242213,12/12/2025 23:30:42,1765582240830,-5,12/12/2025 18:30:40,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,10,15,4,ITI,Zone1,timelimit_screen,1000,,,0,,,,,1,,1,recog-trial,tesdar.mp3,parung.mp3,2,animal.PNG,parung,tesdar
63,1765582243480,12/12/2025 23:30:43,1765582242107,-5,12/12/2025 18:30:42,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,17,1,1,Screen 1,advancementZone,continue_button,1272.3999999999069,,,0,,,,,,,,recog-Finish,,,,,,
64,1765582243646,12/12/2025 23:30:43,1765582242113,-5,12/12/2025 18:30:42,250842,10,task-lwe7,,51378879,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,,,END TASK,,,,,71365,,,,,,,,,,,,,,,,,
1,1765583279173,12/12/2025 23:47:59,1765583279028,-6,12/12/2025 17:47:59,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,
2,1765583283032,12/12/2025 23:48:03,1765583282896,-6,12/12/2025 17:48:02,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,1,1,1,Screen 1,advancementZone,continue_button,3852.5,,,0,,,,,,,,recog-Instructions,,,,,,
3,1765583284588,12/12/2025 23:48:04,1765583284465,-6,12/12/2025 17:48:04,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,1,1,opt1,Zone1,content_audio,1558.2999999523163,,,0,,,,,,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
4,1765583286178,12/12/2025 23:48:06,1765583286043,-6,12/12/2025 17:48:06,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,1,2,opt2,Zone1,content_audio,1570.5,,,0,,,,,,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
5,1765583287534,12/12/2025 23:48:07,1765583287425,-6,12/12/2025 17:48:07,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,1,3,response,Zone1,response_keyboard,1375.6000000238419,,2,1,1,,,,,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
6,1765583288531,12/12/2025 23:48:08,1765583288421,-6,12/12/2025 17:48:08,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,1,4,ITI,Zone1,timelimit_screen,1001.5,,,0,,,,,1,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
7,1765583290105,12/12/2025 23:48:10,1765583289990,-6,12/12/2025 17:48:09,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,4,2,1,opt1,Zone1,content_audio,1563,,,0,,,,,,,1,recog-trial,tabric.mp3,ballow.mp3,2,hoverboard.PNG,ballow,tabric
8,1765583291665,12/12/2025 23:48:11,1765583291547,-6,12/12/2025 17:48:11,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,4,2,2,opt2,Zone1,content_audio,1549.1999999284744,,,0,,,,,,,1,recog-trial,tabric.mp3,ballow.mp3,2,hoverboard.PNG,ballow,tabric
9,1765583291824,12/12/2025 23:48:11,1765583291668,-6,12/12/2025 17:48:11,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,4,2,3,response,Zone1,response_keyboard,113.5,,1,1,,,,,,,1,recog-trial,tabric.mp3,ballow.mp3,2,hoverboard.PNG,ballow,tabric
10,1765583292776,12/12/2025 23:48:12,1765583292659,-6,12/12/2025 17:48:12,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,4,2,4,ITI,Zone1,timelimit_screen,996.6000000000004,,,0,,,,,1,,1,recog-trial,tabric.mp3,ballow.mp3,2,hoverboard.PNG,ballow,tabric
11,1765583294320,12/12/2025 23:48:14,1765583294214,-6,12/12/2025 17:48:14,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,13,3,1,opt1,Zone1,content_audio,1543.5,,,0,,,,,,,1,recog-trial,peflin.mp3,parung.mp3,1,zookeeper.PNG,peflin,parung
12,1765583295890,12/12/2025 23:48:15,1765583295771,-6,12/12/2025 17:48:15,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,13,3,2,opt2,Zone1,content_audio,1550.3999999761581,,,0,,,,,,,1,recog-trial,peflin.mp3,parung.mp3,1,zookeeper.PNG,peflin,parung
13,1765583296324,12/12/2025 23:48:16,1765583296206,-6,12/12/2025 17:48:16,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,13,3,3,response,Zone1,response_keyboard,428.5,,1,1,1,,,,,,1,recog-trial,peflin.mp3,parung.mp3,1,zookeeper.PNG,peflin,parung
14,1765583297310,12/12/2025 23:48:17,1765583297202,-6,12/12/2025 17:48:17,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,13,3,4,ITI,Zone1,timelimit_screen,996.9000000000015,,,0,,,,,1,,1,recog-trial,peflin.mp3,parung.mp3,1,zookeeper.PNG,peflin,parung
15,1765583298874,12/12/2025 23:48:18,1765583298758,-6,12/12/2025 17:48:18,250842,10,task-lwe7,,51378988,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,16,4,1,opt1,Zone1,content_audio,1544.6999999284744,,,0,,,,,,,1,recog-trial,peflin.mp3,vorgal.mp3,2,backpack.PNG,vorgal,peflin
