Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,ANSWER,foil
12,1765677593802,14/12/2025 01:59:53,1765677592946,-6,13/12/2025 19:59:52,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,6,1,1,opt1,Zone1,content_audio,1560.5999999642372,,,0,,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
13,1765677595373,14/12/2025 01:59:55,1765677594517,-6,13/12/2025 19:59:54,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,6,1,2,opt2,Zone1,content_audio,1562.199999988079,,,0,,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
14,1765677596186,14/12/2025 01:59:56,1765677595330,-6,13/12/2025 19:59:55,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,6,1,3,response,Zone1,response_keyboard,801.0999999642372,,2,1,1,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
15,1765677597182,14/12/2025 01:59:57,1765677596327,-6,13/12/2025 19:59:56,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,6,1,4,ITI,Zone1,timelimit_screen,999.4000000000015,,,0,,,,,1,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
16,1765677598755,14/12/2025 01:59:58,1765677597916,-6,13/12/2025 19:59:57,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,5,2,1,opt1,Zone1,content_audio,1567.800000011921,,,0,,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
17,1765677600393,14/12/2025 02:00:00,1765677599545,-6,13/12/2025 19:59:59,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,5,2,2,opt2,Zone1,content_audio,1619.800000011921,,,0,,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
18,1765677600881,14/12/2025 02:00:00,1765677600045,-6,13/12/2025 20:00:00,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,5,2,3,response,Zone1,response_keyboard,494.69999998807907,,1,1,1,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
19,1765677601902,14/12/2025 02:00:01,1765677601041,-6,13/12/2025 20:00:01,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,5,2,4,ITI,Zone1,timelimit_screen,999.4000000000015,,,0,,,,,1,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
20,1765677603482,14/12/2025 02:00:03,1765677602637,-6,13/12/2025 20:00:02,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,7,3,1,opt1,Zone1,content_audio,1576.6000000238419,,,0,,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
21,1765677605089,14/12/2025 02:00:05,1765677604228,-6,13/12/2025 20:00:04,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,7,3,2,opt2,Zone1,content_audio,1579.800000011921,,,0,,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
22,1765677605483,14/12/2025 02:00:05,1765677604630,-6,13/12/2025 20:00:04,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,7,3,3,response,Zone1,response_keyboard,390.19999998807907,,1,1,1,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
23,1765677606488,14/12/2025 02:00:06,1765677605622,-6,13/12/2025 20:00:05,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,7,3,4,ITI,Zone1,timelimit_screen,999.4000000000015,,,0,,,,,1,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
24,1765677608123,14/12/2025 02:00:08,1765677607267,-6,13/12/2025 20:00:07,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,10,4,1,opt1,Zone1,content_audio,1631.300000011921,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
25,1765677609705,14/12/2025 02:00:09,1765677608857,-6,13/12/2025 20:00:08,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,10,4,2,opt2,Zone1,content_audio,1576.7999999523163,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
26,1765677610701,14/12/2025 02:00:10,1765677609866,-6,13/12/2025 20:00:09,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,10,4,3,response,Zone1,response_keyboard,998.6000000238419,,2,1,1,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
27,1765677611713,14/12/2025 02:00:11,1765677610854,-6,13/12/2025 20:00:10,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,10,4,4,ITI,Zone1,timelimit_screen,999.5,,,0,,,,,1,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
28,1765677613309,14/12/2025 02:00:13,1765677612456,-6,13/12/2025 20:00:12,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,19,5,1,opt1,Zone1,content_audio,1587.4000000357628,,,0,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
29,1765677614900,14/12/2025 02:00:14,1765677614046,-6,13/12/2025 20:00:14,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,19,5,2,opt2,Zone1,content_audio,1580,,,0,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
30,1765677616646,14/12/2025 02:00:16,1765677615798,-6,13/12/2025 20:00:15,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,19,5,3,response,Zone1,response_keyboard,1743.199999988079,,2,1,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
31,1765677617643,14/12/2025 02:00:17,1765677616785,-6,13/12/2025 20:00:16,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,19,5,4,ITI,Zone1,timelimit_screen,999.1999999999971,,,0,,,,,1,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
32,1765677619283,14/12/2025 02:00:19,1765677618426,-6,13/12/2025 20:00:18,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,8,6,1,opt1,Zone1,content_audio,1606.8999999761581,,,0,,,,,,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
33,1765677620843,14/12/2025 02:00:20,1765677620003,-6,13/12/2025 20:00:20,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,8,6,2,opt2,Zone1,content_audio,1566.800000011921,,,0,,,,,,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
34,1765677621240,14/12/2025 02:00:21,1765677620359,-6,13/12/2025 20:00:20,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,8,6,3,response,Zone1,response_keyboard,352.2000000476837,,2,1,1,,,,,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
35,1765677622206,14/12/2025 02:00:22,1765677621349,-6,13/12/2025 20:00:21,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,8,6,4,ITI,Zone1,timelimit_screen,999.5,,,0,,,,,1,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
36,1765677623845,14/12/2025 02:00:23,1765677622983,-6,13/12/2025 20:00:22,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,18,7,1,opt1,Zone1,content_audio,1619.800000011921,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
37,1765677625594,14/12/2025 02:00:25,1765677624565,-6,13/12/2025 20:00:24,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,18,7,2,opt2,Zone1,content_audio,1576.3999999761581,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
38,1765677625887,14/12/2025 02:00:25,1765677624895,-6,13/12/2025 20:00:24,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,18,7,3,response,Zone1,response_keyboard,321.0999999642372,,2,1,1,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
39,1765677626723,14/12/2025 02:00:26,1765677625879,-6,13/12/2025 20:00:25,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,18,7,4,ITI,Zone1,timelimit_screen,999.5,,,0,,,,,1,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
40,1765677628321,14/12/2025 02:00:28,1765677627483,-6,13/12/2025 20:00:27,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,13,8,1,opt1,Zone1,content_audio,1575.9000000357628,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
41,1765677629922,14/12/2025 02:00:29,1765677629084,-6,13/12/2025 20:00:29,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,13,8,2,opt2,Zone1,content_audio,1594.2000000476837,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
42,1765677630466,14/12/2025 02:00:30,1765677629636,-6,13/12/2025 20:00:29,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,13,8,3,response,Zone1,response_keyboard,542.8999999761581,,1,1,1,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
43,1765677631483,14/12/2025 02:00:31,1765677630627,-6,13/12/2025 20:00:30,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,13,8,4,ITI,Zone1,timelimit_screen,999.5999999999985,,,0,,,,,1,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
44,1765677633066,14/12/2025 02:00:33,1765677632223,-6,13/12/2025 20:00:32,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,17,9,1,opt1,Zone1,content_audio,1576.1000000238419,,,0,,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
45,1765677634700,14/12/2025 02:00:34,1765677633864,-6,13/12/2025 20:00:33,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,17,9,2,opt2,Zone1,content_audio,1633,,,0,,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
46,1765677635188,14/12/2025 02:00:35,1765677634257,-6,13/12/2025 20:00:34,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,17,9,3,response,Zone1,response_keyboard,386.89999997615814,,1,1,1,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
47,1765677636105,14/12/2025 02:00:36,1765677635241,-6,13/12/2025 20:00:35,250842,10,task-fbey,,51389555,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,17,9,4,ITI,Zone1,timelimit_screen,999.5,,,0,,,,,1,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
