Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,picture,ANSWER,incorrect
26,1765587741535,13/12/2025 01:02:21,1765587741466,-6,12/12/2025 19:02:21,250842,10,task-2xk3,,51379428,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,9,6,4,ITI,Zone1,timelimit_screen,999.5999999999985,,,0,,,,,1,,1,recog-trial,dester.mp3,peflin.mp3,1,dragon.PNG,dester,peflin
27,1765587743161,13/12/2025 01:02:23,1765587743086,-6,12/12/2025 19:02:23,250842,10,task-2xk3,,51379428,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,6,7,1,opt1,Zone1,content_audio,1611.5999999046326,,,0,,,,,,,1,recog-trial,rafar.mp3,vorgal.mp3,2,food.PNG,vorgal,rafar
28,1765587744731,13/12/2025 01:02:24,1765587744666,-6,12/12/2025 19:02:24,250842,10,task-2xk3,,51379428,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,6,7,2,opt2,Zone1,content_audio,1573.5,,,0,,,,,,,1,recog-trial,rafar.mp3,vorgal.mp3,2,food.PNG,vorgal,rafar
29,1765587745192,13/12/2025 01:02:25,1765587745127,-6,12/12/2025 19:02:25,250842,10,task-2xk3,,51379428,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,6,7,3,response,Zone1,response_keyboard,458.30000019073486,,2,1,1,,,,,,1,recog-trial,rafar.mp3,vorgal.mp3,2,food.PNG,vorgal,rafar
30,1765587746190,13/12/2025 01:02:26,1765587746116,-6,12/12/2025 19:02:26,250842,10,task-2xk3,,51379428,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,6,7,4,ITI,Zone1,timelimit_screen,999.8999999999942,,,0,,,,,1,,1,recog-trial,rafar.mp3,vorgal.mp3,2,food.PNG,vorgal,rafar
31,1765587747767,13/12/2025 01:02:27,1765587747697,-6,12/12/2025 19:02:27,250842,10,task-2xk3,,51379428,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,10,8,1,opt1,Zone1,content_audio,1568.5999999046326,,,0,,,,,,,1,recog-trial,dester.mp3,solly.mp3,2,animal.PNG,solly,dester
32,1765587749345,13/12/2025 01:02:29,1765587749277,-6,12/12/2025 19:02:29,250842,10,task-2xk3,,51379428,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,10,8,2,opt2,Zone1,content_audio,1572.5999999046326,,,0,,,,,,,1,recog-trial,dester.mp3,solly.mp3,2,animal.PNG,solly,dester
33,1765587751931,13/12/2025 01:02:31,1765587751859,-6,12/12/2025 19:02:31,250842,10,task-2xk3,,51379428,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,10,8,3,response,Zone1,response_keyboard,2576,,2,1,1,,,,,,1,recog-trial,dester.mp3,solly.mp3,2,animal.PNG,solly,dester
34,1765587752927,13/12/2025 01:02:32,1765587752848,-6,12/12/2025 19:02:32,250842,10,task-2xk3,,51379428,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,10,8,4,ITI,Zone1,timelimit_screen,1000,,,0,,,,,1,,1,recog-trial,dester.mp3,solly.mp3,2,animal.PNG,solly,dester
35,1765587754514,13/12/2025 01:02:34,1765587754437,-6,12/12/2025 19:02:34,250842,10,task-2xk3,,51379428,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,3,9,1,opt1,Zone1,content_audio,1577.2999999523163,,,0,,,,,,,1,recog-trial,femod.mp3,parung.mp3,1,tree.PNG,femod,parung
