Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,ANSWER,foil
1,1765580951831,12/12/2025 23:09:11,1765580950878,-6,12/12/2025 17:09:10,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,
2,1765580959321,12/12/2025 23:09:19,1765580958399,-6,12/12/2025 17:09:18,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,1,1,1,Screen 1,advancementZone,continue_button,7484.199999988079,,,0,,,,,,,,recog-Instructions,,,,,
3,1765580960188,12/12/2025 23:09:20,1765580959286,-6,12/12/2025 17:09:19,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,2,1,1,Screen 1,Zone1,content_audio,875.2000000476837,,,0,,,,,,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
4,1765580961037,12/12/2025 23:09:21,1765580960127,-6,12/12/2025 17:09:20,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,2,1,2,Screen 2,Zone1,content_audio,824.6000000238419,,,0,,,,,,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
5,1765580961749,12/12/2025 23:09:21,1765580960846,-6,12/12/2025 17:09:20,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,2,1,3,Screen 3,Zone1,response_keyboard,694,,1,1,1,,,,,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
6,1765580963739,12/12/2025 23:09:23,1765580962825,-6,12/12/2025 17:09:22,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,2,1,4,Screen 4,Zone1,timelimit_screen,999.6000000000004,,,0,,,,,1,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
7,1765580964747,12/12/2025 23:09:24,1765580963844,-6,12/12/2025 17:09:23,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,3,2,1,Screen 1,Zone1,content_audio,996.3000000119209,,,0,,,,,,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
8,1765580965778,12/12/2025 23:09:25,1765580964846,-6,12/12/2025 17:09:24,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,3,2,2,Screen 2,Zone1,content_audio,993.6999999880791,,,0,,,,,,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
9,1765580966330,12/12/2025 23:09:26,1765580965294,-6,12/12/2025 17:09:25,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,3,2,3,Screen 3,Zone1,response_keyboard,427.69999998807907,,2,1,1,,,,,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
10,1765580968183,12/12/2025 23:09:28,1765580967273,-6,12/12/2025 17:09:27,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,3,2,4,Screen 4,Zone1,timelimit_screen,999.5,,,0,,,,,1,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
11,1765580973202,12/12/2025 23:09:33,1765580972289,-6,12/12/2025 17:09:32,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,4,1,1,Screen 1,advancementZone,continue_button,4997.600000023842,,,0,,,,,,,,recog-Remind,,,,,
12,1765580974778,12/12/2025 23:09:34,1765580973875,-6,12/12/2025 17:09:33,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,13,1,1,opt1,Zone1,content_audio,1571.6000000238419,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
13,1765580976381,12/12/2025 23:09:36,1765580975456,-6,12/12/2025 17:09:35,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,13,1,2,opt2,Zone1,content_audio,1574.5,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
14,1765580978149,12/12/2025 23:09:38,1765580977247,-6,12/12/2025 17:09:37,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,13,1,3,response,Zone1,response_keyboard,1784,,1,1,1,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
15,1765580979139,12/12/2025 23:09:39,1765580978234,-6,12/12/2025 17:09:38,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,13,1,4,ITI,Zone1,timelimit_screen,999.9000000000015,,,0,,,,,1,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
16,1765580980762,12/12/2025 23:09:40,1765580979854,-6,12/12/2025 17:09:39,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,11,2,1,opt1,Zone1,content_audio,1599,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
17,1765580982358,12/12/2025 23:09:42,1765580981458,-6,12/12/2025 17:09:41,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,11,2,2,opt2,Zone1,content_audio,1598.6000000238419,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
18,1765580983585,12/12/2025 23:09:43,1765580982671,-6,12/12/2025 17:09:42,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,11,2,3,response,Zone1,response_keyboard,1203.699999988079,,1,1,1,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
19,1765580984567,12/12/2025 23:09:44,1765580983665,-6,12/12/2025 17:09:43,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,11,2,4,ITI,Zone1,timelimit_screen,999.4000000000015,,,0,,,,,1,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
20,1765580986180,12/12/2025 23:09:46,1765580985256,-6,12/12/2025 17:09:45,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,7,3,1,opt1,Zone1,content_audio,1566.9000000357628,,,0,,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
21,1765580987745,12/12/2025 23:09:47,1765580986845,-6,12/12/2025 17:09:46,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,7,3,2,opt2,Zone1,content_audio,1581.3999999761581,,,0,,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
22,1765580988075,12/12/2025 23:09:48,1765580987152,-6,12/12/2025 17:09:47,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,7,3,3,response,Zone1,response_keyboard,301,,1,1,1,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
23,1765580989055,12/12/2025 23:09:49,1765580988147,-6,12/12/2025 17:09:48,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,7,3,4,ITI,Zone1,timelimit_screen,999.4000000000015,,,0,,,,,1,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
24,1765580990707,12/12/2025 23:09:50,1765580989784,-6,12/12/2025 17:09:49,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,12,4,1,opt1,Zone1,content_audio,1626.0999999642372,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
25,1765580992249,12/12/2025 23:09:52,1765580991348,-6,12/12/2025 17:09:51,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,12,4,2,opt2,Zone1,content_audio,1560,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
26,1765580992855,12/12/2025 23:09:52,1765580991941,-6,12/12/2025 17:09:51,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,12,4,3,response,Zone1,response_keyboard,582.6000000238419,,1,1,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
27,1765580993835,12/12/2025 23:09:53,1765580992927,-6,12/12/2025 17:09:52,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,12,4,4,ITI,Zone1,timelimit_screen,999.1999999999971,,,0,,,,,1,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
28,1765580995415,12/12/2025 23:09:55,1765580994506,-6,12/12/2025 17:09:54,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,9,5,1,opt1,Zone1,content_audio,1567.6000000238419,,,0,,,,,,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
29,1765580996978,12/12/2025 23:09:56,1765580996085,-6,12/12/2025 17:09:56,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,9,5,2,opt2,Zone1,content_audio,1571.199999988079,,,0,,,,,,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
30,1765580997283,12/12/2025 23:09:57,1765580996375,-6,12/12/2025 17:09:56,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,9,5,3,response,Zone1,response_keyboard,283.10000002384186,,1,1,1,,,,,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
31,1765580998284,12/12/2025 23:09:58,1765580997376,-6,12/12/2025 17:09:57,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,9,5,4,ITI,Zone1,timelimit_screen,999.7999999999956,,,0,,,,,1,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
32,1765580999913,12/12/2025 23:09:59,1765580998999,-6,12/12/2025 17:09:58,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,14,6,1,opt1,Zone1,content_audio,1581.8999999761581,,,0,,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
33,1765581001518,12/12/2025 23:10:01,1765581000598,-6,12/12/2025 17:10:00,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,14,6,2,opt2,Zone1,content_audio,1586.699999988079,,,0,,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
34,1765581001875,12/12/2025 23:10:01,1765581000970,-6,12/12/2025 17:10:00,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,14,6,3,response,Zone1,response_keyboard,366.89999997615814,,2,1,1,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
35,1765581002882,12/12/2025 23:10:02,1765581001955,-6,12/12/2025 17:10:01,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,14,6,4,ITI,Zone1,timelimit_screen,999.3000000000029,,,0,,,,,1,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
36,1765581004459,12/12/2025 23:10:04,1765581003558,-6,12/12/2025 17:10:03,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,19,7,1,opt1,Zone1,content_audio,1593,,,0,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
37,1765581006045,12/12/2025 23:10:06,1765581005138,-6,12/12/2025 17:10:05,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,19,7,2,opt2,Zone1,content_audio,1572.7000000476837,,,0,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
38,1765581006590,12/12/2025 23:10:06,1765581005684,-6,12/12/2025 17:10:05,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,19,7,3,response,Zone1,response_keyboard,542.5,,2,1,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
39,1765581007571,12/12/2025 23:10:07,1765581006670,-6,12/12/2025 17:10:06,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,19,7,4,ITI,Zone1,timelimit_screen,999.5,,,0,,,,,1,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
40,1765581009150,12/12/2025 23:10:09,1765581008237,-6,12/12/2025 17:10:08,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,15,8,1,opt1,Zone1,content_audio,1555.300000011921,,,0,,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
41,1765581010698,12/12/2025 23:10:10,1765581009801,-6,12/12/2025 17:10:09,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,15,8,2,opt2,Zone1,content_audio,1559.699999988079,,,0,,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
42,1765581010968,12/12/2025 23:10:10,1765581010074,-6,12/12/2025 17:10:10,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,15,8,3,response,Zone1,response_keyboard,262.0999999642372,,1,1,1,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
43,1765581011963,12/12/2025 23:10:11,1765581011067,-6,12/12/2025 17:10:11,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,15,8,4,ITI,Zone1,timelimit_screen,999.5,,,0,,,,,1,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
44,1765581013605,12/12/2025 23:10:13,1765581012680,-6,12/12/2025 17:10:12,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,10,9,1,opt1,Zone1,content_audio,1601.199999988079,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
45,1765581015172,12/12/2025 23:10:15,1765581014261,-6,12/12/2025 17:10:14,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,10,9,2,opt2,Zone1,content_audio,1571.800000011921,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
46,1765581015757,12/12/2025 23:10:15,1765581014849,-6,12/12/2025 17:10:14,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,10,9,3,response,Zone1,response_keyboard,576.7999999523163,,2,1,1,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
47,1765581016743,12/12/2025 23:10:16,1765581015832,-6,12/12/2025 17:10:15,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,10,9,4,ITI,Zone1,timelimit_screen,999.1999999999971,,,0,,,,,1,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
48,1765581018360,12/12/2025 23:10:18,1765581017440,-6,12/12/2025 17:10:17,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,18,10,1,opt1,Zone1,content_audio,1590.3999999761581,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
49,1765581019913,12/12/2025 23:10:19,1765581019007,-6,12/12/2025 17:10:19,250842,10,task-hxyd,,51378634,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,B,attention_pass,,day1done,,eligible,formRecog_all,formRecog_all,18,10,2,opt2,Zone1,content_audio,1557.7999999523163,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
