Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,ANSWER,foil
16,1765669032748,13/12/2025 23:37:12,1765669032723,-7,13/12/2025 16:37:12,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,12,2,1,opt1,Zone1,content_audio,1653.6000000014901,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
17,1765669034313,13/12/2025 23:37:14,1765669034294,-7,13/12/2025 16:37:14,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,12,2,2,opt2,Zone1,content_audio,1562.8999999985099,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
18,1765669034783,13/12/2025 23:37:14,1765669034771,-7,13/12/2025 16:37:14,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,12,2,3,response,Zone1,response_keyboard,468.3999999985099,,1,1,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
19,1765669035785,13/12/2025 23:37:15,1765669035760,-7,13/12/2025 16:37:15,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,12,2,4,ITI,Zone1,timelimit_screen,1000.9000000000015,,,0,,,,,1,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
20,1765669037423,13/12/2025 23:37:17,1765669037354,-7,13/12/2025 16:37:17,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,9,3,1,opt1,Zone1,content_audio,1578.1999999955297,,,0,,,,,,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
21,1765669038946,13/12/2025 23:37:18,1765669038924,-7,13/12/2025 16:37:18,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,9,3,2,opt2,Zone1,content_audio,1560.1000000014901,,,0,,,,,,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
22,1765669039570,13/12/2025 23:37:19,1765669039556,-7,13/12/2025 16:37:19,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,9,3,3,response,Zone1,response_keyboard,623.6999999955297,,1,1,1,,,,,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
23,1765669040619,13/12/2025 23:37:20,1765669040550,-7,13/12/2025 16:37:20,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,9,3,4,ITI,Zone1,timelimit_screen,1001.3000000000029,,,0,,,,,1,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
24,1765669042189,13/12/2025 23:37:22,1765669042113,-7,13/12/2025 16:37:22,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,5,4,1,opt1,Zone1,content_audio,1546.1999999955297,,,0,,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
25,1765669043713,13/12/2025 23:37:23,1765669043694,-7,13/12/2025 16:37:23,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,5,4,2,opt2,Zone1,content_audio,1572,,,0,,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
26,1765669044102,13/12/2025 23:37:24,1765669044079,-7,13/12/2025 16:37:24,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,5,4,3,response,Zone1,response_keyboard,378.8999999985099,,1,1,1,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
27,1765669045135,13/12/2025 23:37:25,1765669045071,-7,13/12/2025 16:37:25,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,5,4,4,ITI,Zone1,timelimit_screen,1001.2000000000044,,,0,,,,,1,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
28,1765669046715,13/12/2025 23:37:26,1765669046693,-7,13/12/2025 16:37:26,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,14,5,1,opt1,Zone1,content_audio,1605.5,,,0,,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
29,1765669048349,13/12/2025 23:37:28,1765669048293,-7,13/12/2025 16:37:28,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,14,5,2,opt2,Zone1,content_audio,1592,,,0,,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
30,1765669048631,13/12/2025 23:37:28,1765669048615,-7,13/12/2025 16:37:28,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,14,5,3,response,Zone1,response_keyboard,314.8999999985099,,2,1,1,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
31,1765669049667,13/12/2025 23:37:29,1765669049610,-7,13/12/2025 16:37:29,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,14,5,4,ITI,Zone1,timelimit_screen,1001.1000000000058,,,0,,,,,1,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
32,1765669051352,13/12/2025 23:37:31,1765669051293,-7,13/12/2025 16:37:31,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,16,6,1,opt1,Zone1,content_audio,1667.7000000029802,,,0,,,,,,,2,recog-trial,tabroc.mp3,tabric.mp3,2,tabric,tabroc
33,1765669052912,13/12/2025 23:37:32,1765669052883,-7,13/12/2025 16:37:32,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,16,6,2,opt2,Zone1,content_audio,1581.8999999985099,,,0,,,,,,,2,recog-trial,tabroc.mp3,tabric.mp3,2,tabric,tabroc
34,1765669053498,13/12/2025 23:37:33,1765669053464,-7,13/12/2025 16:37:33,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,16,6,3,response,Zone1,response_keyboard,574.2999999970198,,2,1,1,,,,,,2,recog-trial,tabroc.mp3,tabric.mp3,2,tabric,tabroc
35,1765669054469,13/12/2025 23:37:34,1765669054448,-7,13/12/2025 16:37:34,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,16,6,4,ITI,Zone1,timelimit_screen,1001.0999999999985,,,0,,,,,1,,2,recog-trial,tabroc.mp3,tabric.mp3,2,tabric,tabroc
36,1765669056077,13/12/2025 23:37:36,1765669056043,-7,13/12/2025 16:37:36,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,17,7,1,opt1,Zone1,content_audio,1579,,,0,,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
37,1765669057756,13/12/2025 23:37:37,1765669057684,-7,13/12/2025 16:37:37,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,17,7,2,opt2,Zone1,content_audio,1632.2000000029802,,,0,,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
38,1765669058127,13/12/2025 23:37:38,1765669058112,-7,13/12/2025 16:37:38,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,17,7,3,response,Zone1,response_keyboard,420.79999999701977,,1,1,1,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
39,1765669059129,13/12/2025 23:37:39,1765669059104,-7,13/12/2025 16:37:39,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,17,7,4,ITI,Zone1,timelimit_screen,1001.1000000000058,,,0,,,,,1,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
40,1765669060780,13/12/2025 23:37:40,1765669060703,-7,13/12/2025 16:37:40,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,11,8,1,opt1,Zone1,content_audio,1583.3999999985099,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
41,1765669062342,13/12/2025 23:37:42,1765669062324,-7,13/12/2025 16:37:42,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,11,8,2,opt2,Zone1,content_audio,1611.2999999970198,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
42,1765669062751,13/12/2025 23:37:42,1765669062722,-7,13/12/2025 16:37:42,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,11,8,3,response,Zone1,response_keyboard,391.5,,1,1,1,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
43,1765669063781,13/12/2025 23:37:43,1765669063709,-7,13/12/2025 16:37:43,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,11,8,4,ITI,Zone1,timelimit_screen,1001.5999999999985,,,0,,,,,1,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
44,1765669065394,13/12/2025 23:37:45,1765669065367,-7,13/12/2025 16:37:45,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,10,9,1,opt1,Zone1,content_audio,1641.1999999955297,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
45,1765669066987,13/12/2025 23:37:46,1765669066947,-7,13/12/2025 16:37:46,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,10,9,2,opt2,Zone1,content_audio,1572.2999999970198,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
46,1765669067516,13/12/2025 23:37:47,1765669067502,-7,13/12/2025 16:37:47,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,10,9,3,response,Zone1,response_keyboard,547.2999999970198,,1,1,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
47,1765669068523,13/12/2025 23:37:48,1765669068498,-7,13/12/2025 16:37:48,250842,10,task-7k22,,51388963,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,10,9,4,ITI,Zone1,timelimit_screen,1001.1000000000058,,,0,,,,,1,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
