Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,ANSWER,foil
11,1765581006008,12/12/2025 23:10:06,1765581005843,-7,12/12/2025 16:10:05,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,4,1,1,Screen 1,advancementZone,continue_button,4129.900000095367,,,0,,,,,,,,recog-Remind,,,,,
12,1765581007578,12/12/2025 23:10:07,1765581007422,-7,12/12/2025 16:10:07,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,7,1,1,opt1,Zone1,content_audio,1546.6999999284744,,,0,,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
13,1765581009714,12/12/2025 23:10:09,1765581009033,-7,12/12/2025 16:10:09,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,7,1,2,opt2,Zone1,content_audio,1596.2000000476837,,,0,,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
14,1765581010158,12/12/2025 23:10:10,1765581009470,-7,12/12/2025 16:10:09,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,7,1,3,response,Zone1,response_keyboard,423.90000009536743,,1,1,1,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
15,1765581010616,12/12/2025 23:10:10,1765581010462,-7,12/12/2025 16:10:10,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,7,1,4,ITI,Zone1,timelimit_screen,1001.8999999999978,,,0,,,,,1,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
16,1765581012290,12/12/2025 23:10:12,1765581012123,-7,12/12/2025 16:10:12,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,13,2,1,opt1,Zone1,content_audio,1633.2000000476837,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
17,1765581013891,12/12/2025 23:10:13,1765581013733,-7,12/12/2025 16:10:13,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,13,2,2,opt2,Zone1,content_audio,1598.1000000238419,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
18,1765581014402,12/12/2025 23:10:14,1765581014253,-7,12/12/2025 16:10:14,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,13,2,3,response,Zone1,response_keyboard,507.40000009536743,,1,1,1,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
19,1765581015405,12/12/2025 23:10:15,1765581015251,-7,12/12/2025 16:10:15,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,13,2,4,ITI,Zone1,timelimit_screen,1000.4000000000015,,,0,,,,,1,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
20,1765581017016,12/12/2025 23:10:17,1765581016883,-7,12/12/2025 16:10:16,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,5,3,1,opt1,Zone1,content_audio,1601.2000000476837,,,0,,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
21,1765581018638,12/12/2025 23:10:18,1765581018502,-7,12/12/2025 16:10:18,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,5,3,2,opt2,Zone1,content_audio,1602.6999999284744,,,0,,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
22,1765581019459,12/12/2025 23:10:19,1765581018771,-7,12/12/2025 16:10:18,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,5,3,3,response,Zone1,response_keyboard,257.5,,1,1,1,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
23,1765581019892,12/12/2025 23:10:19,1765581019755,-7,12/12/2025 16:10:19,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,5,3,4,ITI,Zone1,timelimit_screen,1000.5,,,0,,,,,1,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
24,1765581021600,12/12/2025 23:10:21,1765581021462,-7,12/12/2025 16:10:21,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,16,4,1,opt1,Zone1,content_audio,1681.8999999761581,,,0,,,,,,,2,recog-trial,tabroc.mp3,tabric.mp3,2,tabric,tabroc
25,1765581023244,12/12/2025 23:10:23,1765581023083,-7,12/12/2025 16:10:23,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,16,4,2,opt2,Zone1,content_audio,1602.6999999284744,,,0,,,,,,,2,recog-trial,tabroc.mp3,tabric.mp3,2,tabric,tabroc
26,1765581023918,12/12/2025 23:10:23,1765581023783,-7,12/12/2025 16:10:23,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,16,4,3,response,Zone1,response_keyboard,685.7000000476837,,1,1,,,,,,,2,recog-trial,tabroc.mp3,tabric.mp3,2,tabric,tabroc
27,1765581024913,12/12/2025 23:10:24,1765581024779,-7,12/12/2025 16:10:24,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,16,4,4,ITI,Zone1,timelimit_screen,1001.4000000000015,,,0,,,,,1,,2,recog-trial,tabroc.mp3,tabric.mp3,2,tabric,tabroc
28,1765581026786,12/12/2025 23:10:26,1765581026403,-7,12/12/2025 16:10:26,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,6,5,1,opt1,Zone1,content_audio,1596.2000000476837,,,0,,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
29,1765581028209,12/12/2025 23:10:28,1765581028002,-7,12/12/2025 16:10:28,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,6,5,2,opt2,Zone1,content_audio,1587.7999999523163,,,0,,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
30,1765581029667,12/12/2025 23:10:29,1765581028915,-7,12/12/2025 16:10:28,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,6,5,3,response,Zone1,response_keyboard,897,,1,1,,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
31,1765581030041,12/12/2025 23:10:30,1765581029900,-7,12/12/2025 16:10:29,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,6,5,4,ITI,Zone1,timelimit_screen,1001.4000000000015,,,0,,,,,1,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
32,1765581031727,12/12/2025 23:10:31,1765581031563,-7,12/12/2025 16:10:31,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,11,6,1,opt1,Zone1,content_audio,1631,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
33,1765581033400,12/12/2025 23:10:33,1765581033243,-7,12/12/2025 16:10:33,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,11,6,2,opt2,Zone1,content_audio,1664.5,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
34,1765581034276,12/12/2025 23:10:34,1765581034140,-7,12/12/2025 16:10:34,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,11,6,3,response,Zone1,response_keyboard,877.2000000476837,,1,1,1,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
35,1765581035286,12/12/2025 23:10:35,1765581035139,-7,12/12/2025 16:10:35,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,11,6,4,ITI,Zone1,timelimit_screen,1001.1000000000058,,,0,,,,,1,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
36,1765581036956,12/12/2025 23:10:36,1765581036783,-7,12/12/2025 16:10:36,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,15,7,1,opt1,Zone1,content_audio,1616.6000000238419,,,0,,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
37,1765581038526,12/12/2025 23:10:38,1765581038383,-7,12/12/2025 16:10:38,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,15,7,2,opt2,Zone1,content_audio,1586.7000000476837,,,0,,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
38,1765581039832,12/12/2025 23:10:39,1765581039125,-7,12/12/2025 16:10:39,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,15,7,3,response,Zone1,response_keyboard,723.8999999761581,,1,1,1,,,,,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
39,1765581040270,12/12/2025 23:10:40,1765581040112,-7,12/12/2025 16:10:40,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,15,7,4,ITI,Zone1,timelimit_screen,1001.2999999999956,,,0,,,,,1,,2,recog-trial,solly.mp3,solla.mp3,1,solly,solla
40,1765581041877,12/12/2025 23:10:41,1765581041723,-7,12/12/2025 16:10:41,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,18,8,1,opt1,Zone1,content_audio,1583.6000000238419,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
41,1765581043526,12/12/2025 23:10:43,1765581043313,-7,12/12/2025 16:10:43,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,18,8,2,opt2,Zone1,content_audio,1576.7999999523163,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
42,1765581043823,12/12/2025 23:10:43,1765581043679,-7,12/12/2025 16:10:43,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,18,8,3,response,Zone1,response_keyboard,349.5,,2,1,1,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
43,1765581044758,12/12/2025 23:10:44,1765581044617,-7,12/12/2025 16:10:44,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,18,8,4,ITI,Zone1,timelimit_screen,1001.0999999999985,,,0,,,,,1,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
44,1765581046431,12/12/2025 23:10:46,1765581046284,-7,12/12/2025 16:10:46,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,14,9,1,opt1,Zone1,content_audio,1639,,,0,,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
45,1765581048028,12/12/2025 23:10:48,1765581047893,-7,12/12/2025 16:10:47,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,14,9,2,opt2,Zone1,content_audio,1596.8999999761581,,,0,,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
46,1765581048715,12/12/2025 23:10:48,1765581048566,-7,12/12/2025 16:10:48,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,14,9,3,response,Zone1,response_keyboard,661.4000000953674,,2,1,1,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
47,1765581050245,12/12/2025 23:10:50,1765581049556,-7,12/12/2025 16:10:49,250842,10,task-qglv,,51378638,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1536x864,day1done,,,Form Recognition (2AFC),4,,,audio-Success,,,C,,attention_pass,,day1done,eligible,formRecog_all,formRecog_all,14,9,4,ITI,Zone1,timelimit_screen,1001.1000000000058,,,0,,,,,1,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
