Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,audio_cue,item,written_cue
97,1765582221478,12/12/2025 23:30:21,1765582221466,-6,12/12/2025 17:30:21,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,9,10,3,Screen 2,Zone1,continue_button,4094.9000000059605,,,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
98,1765582221600,12/12/2025 23:30:21,1765582221494,-6,12/12/2025 17:30:21,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,9,10,3,Screen 2,advancementZone,audio_recording,4125.9000000059605,,STOPPED RECORDING,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
99,1765582221600,12/12/2025 23:30:21,1765582221496,-6,12/12/2025 17:30:21,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,9,10,3,Screen 2,advancementZone,audio_recording,4127.300000011921,,TRANSCODING START,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
100,1765582222244,12/12/2025 23:30:22,1765582222231,-6,12/12/2025 17:30:22,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,9,10,3,Screen 2,advancementZone,audio_recording,258.40000000596046,,TRANSCODING FINISH,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
101,1765582222395,12/12/2025 23:30:22,1765582222236,-6,12/12/2025 17:30:22,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,9,10,3,Screen 2,advancementZone,audio_recording,263.09999999403954,,250842-10-14743144-task-ieex-51378872-rafar-11-3.mp3,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
102,1765582222395,12/12/2025 23:30:22,1765582222236,-6,12/12/2025 17:30:22,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,9,10,3,Screen 2,advancementZone,audio_recording,263.7000000178814,,https://app.gorilla.sc/uploads/schedule/51378872?filename=rafar-11-3.mp3,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
103,1765582223468,12/12/2025 23:30:23,1765582223456,-6,12/12/2025 17:30:23,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,11,1,Screen 3,Zone1,timelimit_screen,1499.199999999997,,,0,,,,,1,,1,stemComp,pa.mp3,parung,PA____
104,1765582225035,12/12/2025 23:30:25,1765582225020,-6,12/12/2025 17:30:25,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,11,2,Screen 1,audioCue,content_audio,1557,,,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
105,1765582225175,12/12/2025 23:30:25,1765582225074,-6,12/12/2025 17:30:25,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,11,3,Screen 2,advancementZone,audio_recording,44.900000005960464,,STARTED RECORDING,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
106,1765582228505,12/12/2025 23:30:28,1765582228479,-6,12/12/2025 17:30:28,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,11,3,Screen 2,Zone1,continue_button,3447.4000000059605,,,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
