Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,picture,ANSWER,incorrect
14,1765672006431,14/12/2025 00:26:46,1765672006366,-6,13/12/2025 18:26:46,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,11,3,4,ITI,Zone1,timelimit_screen,999.7999999999884,,,0,,,,,1,,1,recog-trial,nusty.mp3,tabric.mp3,1,car.PNG,nusty,tabric
15,1765672008107,14/12/2025 00:26:48,1765672008038,-6,13/12/2025 18:26:48,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,8,4,1,opt1,Zone1,content_audio,1635.5,,,0,,,,,,,1,recog-trial,femod.mp3,pungus.mp3,2,drink.PNG,pungus,femod
16,1765672009727,14/12/2025 00:26:49,1765672009657,-6,13/12/2025 18:26:49,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,8,4,2,opt2,Zone1,content_audio,1607.9000000953674,,,0,,,,,,,1,recog-trial,femod.mp3,pungus.mp3,2,drink.PNG,pungus,femod
17,1765672010034,14/12/2025 00:26:50,1765672009966,-6,13/12/2025 18:26:49,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,8,4,3,response,Zone1,response_keyboard,297.40000009536743,,2,1,1,,,,,,1,recog-trial,femod.mp3,pungus.mp3,2,drink.PNG,pungus,femod
18,1765672011035,14/12/2025 00:26:51,1765672010966,-6,13/12/2025 18:26:50,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,8,4,4,ITI,Zone1,timelimit_screen,1000,,,0,,,,,1,,1,recog-trial,femod.mp3,pungus.mp3,2,drink.PNG,pungus,femod
19,1765672012684,14/12/2025 00:26:52,1765672012618,-6,13/12/2025 18:26:52,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,5,5,1,opt1,Zone1,content_audio,1618.8999998569489,,,0,,,,,,,1,recog-trial,parung.mp3,vorgal.mp3,1,coat.PNG,parung,vorgal
20,1765672014309,14/12/2025 00:26:54,1765672014237,-6,13/12/2025 18:26:54,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,5,5,2,opt2,Zone1,content_audio,1608,,,0,,,,,,,1,recog-trial,parung.mp3,vorgal.mp3,1,coat.PNG,parung,vorgal
21,1765672014552,14/12/2025 00:26:54,1765672014482,-6,13/12/2025 18:26:54,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,5,5,3,response,Zone1,response_keyboard,233.89999985694885,,1,1,1,,,,,,1,recog-trial,parung.mp3,vorgal.mp3,1,coat.PNG,parung,vorgal
22,1765672015532,14/12/2025 00:26:55,1765672015465,-6,13/12/2025 18:26:55,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,5,5,4,ITI,Zone1,timelimit_screen,999.8999999999942,,,0,,,,,1,,1,recog-trial,parung.mp3,vorgal.mp3,1,coat.PNG,parung,vorgal
23,1765672017193,14/12/2025 00:26:57,1765672017117,-6,13/12/2025 18:26:57,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,9,6,1,opt1,Zone1,content_audio,1619.2000000476837,,,0,,,,,,,1,recog-trial,dester.mp3,peflin.mp3,1,dragon.PNG,dester,peflin
24,1765672018806,14/12/2025 00:26:58,1765672018737,-6,13/12/2025 18:26:58,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,9,6,2,opt2,Zone1,content_audio,1608.1000001430511,,,0,,,,,,,1,recog-trial,dester.mp3,peflin.mp3,1,dragon.PNG,dester,peflin
25,1765672019121,14/12/2025 00:26:59,1765672019051,-6,13/12/2025 18:26:59,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,9,6,3,response,Zone1,response_keyboard,301.89999985694885,,2,1,,,,,,,1,recog-trial,dester.mp3,peflin.mp3,1,dragon.PNG,dester,peflin
26,1765672020116,14/12/2025 00:27:00,1765672020048,-6,13/12/2025 18:27:00,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,9,6,4,ITI,Zone1,timelimit_screen,999.8999999999942,,,0,,,,,1,,1,recog-trial,dester.mp3,peflin.mp3,1,dragon.PNG,dester,peflin
27,1765672021764,14/12/2025 00:27:01,1765672021697,-6,13/12/2025 18:27:01,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,3,7,1,opt1,Zone1,content_audio,1617.0999999046326,,,0,,,,,,,1,recog-trial,femod.mp3,parung.mp3,1,tree.PNG,femod,parung
28,1765672023387,14/12/2025 00:27:03,1765672023318,-6,13/12/2025 18:27:03,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,3,7,2,opt2,Zone1,content_audio,1609.2999999523163,,,0,,,,,,,1,recog-trial,femod.mp3,parung.mp3,1,tree.PNG,femod,parung
29,1765672023777,14/12/2025 00:27:03,1765672023710,-6,13/12/2025 18:27:03,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,3,7,3,response,Zone1,response_keyboard,381,,1,1,1,,,,,,1,recog-trial,femod.mp3,parung.mp3,1,tree.PNG,femod,parung
30,1765672024770,14/12/2025 00:27:04,1765672024697,-6,13/12/2025 18:27:04,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,3,7,4,ITI,Zone1,timelimit_screen,1000.0999999999767,,,0,,,,,1,,1,recog-trial,femod.mp3,parung.mp3,1,tree.PNG,femod,parung
31,1765672026431,14/12/2025 00:27:06,1765672026358,-6,13/12/2025 18:27:06,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,12,8,1,opt1,Zone1,content_audio,1629.8999998569489,,,0,,,,,,,1,recog-trial,nusty.mp3,peflin.mp3,2,monster.PNG,peflin,nusty
32,1765672028047,14/12/2025 00:27:08,1765672027978,-6,13/12/2025 18:27:07,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,12,8,2,opt2,Zone1,content_audio,1608.3999998569489,,,0,,,,,,,1,recog-trial,nusty.mp3,peflin.mp3,2,monster.PNG,peflin,nusty
33,1765672028410,14/12/2025 00:27:08,1765672028342,-6,13/12/2025 18:27:08,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,12,8,3,response,Zone1,response_keyboard,351.10000014305115,,2,1,1,,,,,,1,recog-trial,nusty.mp3,peflin.mp3,2,monster.PNG,peflin,nusty
34,1765672029398,14/12/2025 00:27:09,1765672029330,-6,13/12/2025 18:27:09,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,12,8,4,ITI,Zone1,timelimit_screen,1000,,,0,,,,,1,,1,recog-trial,nusty.mp3,peflin.mp3,2,monster.PNG,peflin,nusty
35,1765672031053,14/12/2025 00:27:11,1765672030978,-6,13/12/2025 18:27:10,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,4,9,1,opt1,Zone1,content_audio,1614.5999999046326,,,0,,,,,,,1,recog-trial,tesdar.mp3,wabon.mp3,2,hoverboard.PNG,wabon,tesdar
36,1765672032686,14/12/2025 00:27:12,1765672032618,-6,13/12/2025 18:27:12,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,4,9,2,opt2,Zone1,content_audio,1628.5,,,0,,,,,,,1,recog-trial,tesdar.mp3,wabon.mp3,2,hoverboard.PNG,wabon,tesdar
37,1765672033003,14/12/2025 00:27:13,1765672032870,-6,13/12/2025 18:27:12,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,4,9,3,response,Zone1,response_keyboard,241.29999995231628,,2,1,1,,,,,,1,recog-trial,tesdar.mp3,wabon.mp3,2,hoverboard.PNG,wabon,tesdar
38,1765672033931,14/12/2025 00:27:13,1765672033863,-6,13/12/2025 18:27:13,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,4,9,4,ITI,Zone1,timelimit_screen,999.7999999999884,,,0,,,,,1,,1,recog-trial,tesdar.mp3,wabon.mp3,2,hoverboard.PNG,wabon,tesdar
39,1765672035549,14/12/2025 00:27:15,1765672035478,-6,13/12/2025 18:27:15,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,16,10,1,opt1,Zone1,content_audio,1581.2000000476837,,,0,,,,,,,1,recog-trial,mowel.mp3,ballow.mp3,2,backpack.PNG,ballow,mowel
40,1765672037169,14/12/2025 00:27:17,1765672037098,-6,13/12/2025 18:27:17,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,16,10,2,opt2,Zone1,content_audio,1606.6000001430511,,,0,,,,,,,1,recog-trial,mowel.mp3,ballow.mp3,2,backpack.PNG,ballow,mowel
41,1765672037324,14/12/2025 00:27:17,1765672037255,-6,13/12/2025 18:27:17,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,16,10,3,response,Zone1,response_keyboard,144.90000009536743,,2,1,1,,,,,,1,recog-trial,mowel.mp3,ballow.mp3,2,backpack.PNG,ballow,mowel
42,1765672038314,14/12/2025 00:27:18,1765672038246,-6,13/12/2025 18:27:18,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,16,10,4,ITI,Zone1,timelimit_screen,1000,,,0,,,,,1,,1,recog-trial,mowel.mp3,ballow.mp3,2,backpack.PNG,ballow,mowel
43,1765672039975,14/12/2025 00:27:19,1765672039898,-6,13/12/2025 18:27:19,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,10,11,1,opt1,Zone1,content_audio,1620.7999999523163,,,0,,,,,,,1,recog-trial,dester.mp3,solly.mp3,2,animal.PNG,solly,dester
44,1765672041604,14/12/2025 00:27:21,1765672041517,-6,13/12/2025 18:27:21,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,10,11,2,opt2,Zone1,content_audio,1608.4000000953674,,,0,,,,,,,1,recog-trial,dester.mp3,solly.mp3,2,animal.PNG,solly,dester
45,1765672041914,14/12/2025 00:27:21,1765672041842,-6,13/12/2025 18:27:21,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,10,11,3,response,Zone1,response_keyboard,313.40000009536743,,2,1,1,,,,,,1,recog-trial,dester.mp3,solly.mp3,2,animal.PNG,solly,dester
46,1765672042895,14/12/2025 00:27:22,1765672042828,-6,13/12/2025 18:27:22,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,10,11,4,ITI,Zone1,timelimit_screen,999.7999999999884,,,0,,,,,1,,1,recog-trial,dester.mp3,solly.mp3,2,animal.PNG,solly,dester
47,1765672044548,14/12/2025 00:27:24,1765672044478,-6,13/12/2025 18:27:24,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,14,12,1,opt1,Zone1,content_audio,1615.4000000953674,,,0,,,,,,,1,recog-trial,pungus.mp3,tabric.mp3,2,ride.PNG,tabric,pungus
48,1765672046190,14/12/2025 00:27:26,1765672046117,-6,13/12/2025 18:27:26,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,14,12,2,opt2,Zone1,content_audio,1628.5,,,0,,,,,,,1,recog-trial,pungus.mp3,tabric.mp3,2,ride.PNG,tabric,pungus
49,1765672046413,14/12/2025 00:27:26,1765672046341,-6,13/12/2025 18:27:26,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,14,12,3,response,Zone1,response_keyboard,212.59999990463257,,2,1,1,,,,,,1,recog-trial,pungus.mp3,tabric.mp3,2,ride.PNG,tabric,pungus
50,1765672047394,14/12/2025 00:27:27,1765672047327,-6,13/12/2025 18:27:27,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,14,12,4,ITI,Zone1,timelimit_screen,999.8999999999942,,,0,,,,,1,,1,recog-trial,pungus.mp3,tabric.mp3,2,ride.PNG,tabric,pungus
51,1765672049037,14/12/2025 00:27:29,1765672048961,-6,13/12/2025 18:27:28,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,6,13,1,opt1,Zone1,content_audio,1618.0999999046326,,,0,,,,,,,1,recog-trial,rafar.mp3,vorgal.mp3,2,food.PNG,vorgal,rafar
52,1765672050625,14/12/2025 00:27:30,1765672050557,-6,13/12/2025 18:27:30,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,6,13,2,opt2,Zone1,content_audio,1592.4000000953674,,,0,,,,,,,1,recog-trial,rafar.mp3,vorgal.mp3,2,food.PNG,vorgal,rafar
53,1765672050973,14/12/2025 00:27:30,1765672050906,-6,13/12/2025 18:27:30,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,6,13,3,response,Zone1,response_keyboard,337.60000014305115,,2,1,1,,,,,,1,recog-trial,rafar.mp3,vorgal.mp3,2,food.PNG,vorgal,rafar
54,1765672051962,14/12/2025 00:27:31,1765672051894,-6,13/12/2025 18:27:31,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,6,13,4,ITI,Zone1,timelimit_screen,999.8999999999942,,,0,,,,,1,,1,recog-trial,rafar.mp3,vorgal.mp3,2,food.PNG,vorgal,rafar
55,1765672053613,14/12/2025 00:27:33,1765672053538,-6,13/12/2025 18:27:33,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,7,14,1,opt1,Zone1,content_audio,1623.7000000476837,,,0,,,,,,,1,recog-trial,rafar.mp3,regby.mp3,1,sun.PNG,rafar,regby
56,1765672055247,14/12/2025 00:27:35,1765672055178,-6,13/12/2025 18:27:35,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,7,14,2,opt2,Zone1,content_audio,1628.2000000476837,,,0,,,,,,,1,recog-trial,rafar.mp3,regby.mp3,1,sun.PNG,rafar,regby
57,1765672055436,14/12/2025 00:27:35,1765672055265,-6,13/12/2025 18:27:35,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,7,14,3,response,Zone1,response_keyboard,75.90000009536743,,1,1,1,,,,,,1,recog-trial,rafar.mp3,regby.mp3,1,sun.PNG,rafar,regby
58,1765672056340,14/12/2025 00:27:36,1765672056260,-6,13/12/2025 18:27:36,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,7,14,4,ITI,Zone1,timelimit_screen,999.8999999999942,,,0,,,,,1,,1,recog-trial,rafar.mp3,regby.mp3,1,sun.PNG,rafar,regby
59,1765672057928,14/12/2025 00:27:37,1765672057858,-6,13/12/2025 18:27:37,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,2,15,1,opt1,Zone1,content_audio,1585.1000001430511,,,0,,,,,,,1,recog-trial,wabon.mp3,tesdar.mp3,2,money.PNG,tesdar,wabon
60,1765672059510,14/12/2025 00:27:39,1765672059439,-6,13/12/2025 18:27:39,250842,10,task-w6o6,,51389295,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,C,,attention_pass,,day1done,eligible,picRecog_C,picRecog_C,2,15,2,opt2,Zone1,content_audio,1569.8999998569489,,,0,,,,,,,1,recog-trial,wabon.mp3,tesdar.mp3,2,money.PNG,tesdar,wabon
