Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,audio_cue,item,written_cue
11,1765580735244,12/12/2025 23:05:35,1765580734336,-6,12/12/2025 17:05:34,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,2,1,1,Screen 1,advancementZone,continue_button,12562.600000023842,,,0,,,,,,,,StemComp-Instructions,,,
12,1765580765372,12/12/2025 23:06:05,1765580764471,-6,12/12/2025 17:06:04,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,2,1,2,Screen 2,advancementZone,continue_button,30118.399999976158,,,0,,,,,,,,StemComp-Instructions,,,
13,1765580766878,12/12/2025 23:06:06,1765580765969,-6,12/12/2025 17:06:05,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,6,1,1,Screen 3,Zone1,timelimit_screen,1499.3999999999942,,,0,,,,,1,,1,stemComp,ta.mp3,tabric,TA____
14,1765580768497,12/12/2025 23:06:08,1765580767597,-6,12/12/2025 17:06:07,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,6,1,2,Screen 1,audioCue,content_audio,1617.800000011921,,,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
15,1765580768648,12/12/2025 23:06:08,1765580767641,-6,12/12/2025 17:06:07,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,6,1,3,Screen 2,advancementZone,audio_recording,38.09999996423721,,STARTED RECORDING,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
16,1765580785027,12/12/2025 23:06:25,1765580784104,-6,12/12/2025 17:06:24,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,6,1,3,Screen 2,Zone1,continue_button,16496.5,,,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
17,1765580785152,12/12/2025 23:06:25,1765580784155,-6,12/12/2025 17:06:24,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,6,1,3,Screen 2,advancementZone,audio_recording,16552.899999976158,,STOPPED RECORDING,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
18,1765580785152,12/12/2025 23:06:25,1765580784156,-6,12/12/2025 17:06:24,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,6,1,3,Screen 2,advancementZone,audio_recording,16553.399999976158,,TRANSCODING START,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
19,1765580786344,12/12/2025 23:06:26,1765580785441,-6,12/12/2025 17:06:25,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,6,1,3,Screen 2,advancementZone,audio_recording,838.2999999523163,,TRANSCODING FINISH,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
20,1765580786511,12/12/2025 23:06:26,1765580785443,-6,12/12/2025 17:06:25,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,6,1,3,Screen 2,advancementZone,audio_recording,840.2999999523163,,250842-10-14743101-task-flt5-51378572-tabric-2-3.mp3,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
21,1765580786511,12/12/2025 23:06:26,1765580785443,-6,12/12/2025 17:06:25,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,6,1,3,Screen 2,advancementZone,audio_recording,840.5999999642372,,https://app.gorilla.sc/uploads/schedule/51378572?filename=tabric-2-3.mp3,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
22,1765580786989,12/12/2025 23:06:26,1765580786090,-6,12/12/2025 17:06:26,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,2,1,Screen 3,Zone1,timelimit_screen,1499.2000000000116,,,0,,,,,1,,1,stemComp,mo.mp3,mowel,MO___
23,1765580788594,12/12/2025 23:06:28,1765580787659,-6,12/12/2025 17:06:27,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,2,2,Screen 1,audioCue,content_audio,1561.5,,,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
24,1765580788734,12/12/2025 23:06:28,1765580787730,-6,12/12/2025 17:06:27,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,2,3,Screen 2,advancementZone,audio_recording,58.299999952316284,,STARTED RECORDING,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
25,1765580801451,12/12/2025 23:06:41,1765580800528,-6,12/12/2025 17:06:40,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,2,3,Screen 2,Zone1,continue_button,12851.799999952316,,,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
26,1765580801598,12/12/2025 23:06:41,1765580800553,-6,12/12/2025 17:06:40,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,2,3,Screen 2,advancementZone,audio_recording,12882,,STOPPED RECORDING,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
27,1765580801598,12/12/2025 23:06:41,1765580800554,-6,12/12/2025 17:06:40,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,2,3,Screen 2,advancementZone,audio_recording,12882.399999976158,,TRANSCODING START,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
28,1765580802469,12/12/2025 23:06:42,1765580801563,-6,12/12/2025 17:06:41,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,2,3,Screen 2,advancementZone,audio_recording,536.6999999880791,,TRANSCODING FINISH,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
29,1765580802625,12/12/2025 23:06:42,1765580801566,-6,12/12/2025 17:06:41,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,2,3,Screen 2,advancementZone,audio_recording,539.5999999642372,,250842-10-14743101-task-flt5-51378572-mowel-3-3.mp3,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
30,1765580802625,12/12/2025 23:06:42,1765580801567,-6,12/12/2025 17:06:41,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,2,3,Screen 2,advancementZone,audio_recording,539.8999999761581,,https://app.gorilla.sc/uploads/schedule/51378572?filename=mowel-3-3.mp3,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
31,1765580803428,12/12/2025 23:06:43,1765580802517,-6,12/12/2025 17:06:42,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,17,3,1,Screen 3,Zone1,timelimit_screen,1499.3999999999942,,,0,,,,,1,,1,stemComp,ba.mp3,ballow,BA____
32,1765580805014,12/12/2025 23:06:45,1765580804107,-6,12/12/2025 17:06:44,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,17,3,2,Screen 1,audioCue,content_audio,1581,,,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
33,1765580805181,12/12/2025 23:06:45,1765580804154,-6,12/12/2025 17:06:44,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,17,3,3,Screen 2,advancementZone,audio_recording,35.40000003576279,,STARTED RECORDING,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
34,1765580818176,12/12/2025 23:06:58,1765580817255,-6,12/12/2025 17:06:57,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,17,3,3,Screen 2,Zone1,continue_button,13130.800000011921,,,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
35,1765580818299,12/12/2025 23:06:58,1765580817280,-6,12/12/2025 17:06:57,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,17,3,3,Screen 2,advancementZone,audio_recording,13160.700000047684,,STOPPED RECORDING,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
36,1765580818299,12/12/2025 23:06:58,1765580817280,-6,12/12/2025 17:06:57,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,17,3,3,Screen 2,advancementZone,audio_recording,13161.200000047684,,TRANSCODING START,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
37,1765580819252,12/12/2025 23:06:59,1765580818327,-6,12/12/2025 17:06:58,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,17,3,3,Screen 2,advancementZone,audio_recording,576.3000000119209,,TRANSCODING FINISH,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
38,1765580819398,12/12/2025 23:06:59,1765580818330,-6,12/12/2025 17:06:58,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,17,3,3,Screen 2,advancementZone,audio_recording,579.1999999880791,,250842-10-14743101-task-flt5-51378572-ballow-4-3.mp3,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
39,1765580819398,12/12/2025 23:06:59,1765580818330,-6,12/12/2025 17:06:58,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,17,3,3,Screen 2,advancementZone,audio_recording,579.3999999761581,,https://app.gorilla.sc/uploads/schedule/51378572?filename=ballow-4-3.mp3,0,,,,,,,1,stemComp,ba.mp3,ballow,BA____
40,1765580820161,12/12/2025 23:07:00,1765580819242,-6,12/12/2025 17:06:59,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,4,4,1,Screen 3,Zone1,timelimit_screen,1499.7000000000116,,,0,,,,,1,,1,stemComp,vo.mp3,vorgal,VO____
41,1765580821718,12/12/2025 23:07:01,1765580820817,-6,12/12/2025 17:07:00,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,4,4,2,Screen 1,audioCue,content_audio,1564.699999988079,,,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
42,1765580821863,12/12/2025 23:07:01,1765580820870,-6,12/12/2025 17:07:00,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,4,4,3,Screen 2,advancementZone,audio_recording,41.5,,STARTED RECORDING,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
43,1765580827236,12/12/2025 23:07:07,1765580826328,-6,12/12/2025 17:07:06,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,4,4,3,Screen 2,Zone1,continue_button,5495.800000011921,,,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
44,1765580827370,12/12/2025 23:07:07,1765580826360,-6,12/12/2025 17:07:06,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,4,4,3,Screen 2,advancementZone,audio_recording,5531.699999988079,,STOPPED RECORDING,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
45,1765580827370,12/12/2025 23:07:07,1765580826361,-6,12/12/2025 17:07:06,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,4,4,3,Screen 2,advancementZone,audio_recording,5532.199999988079,,TRANSCODING START,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
46,1765580827980,12/12/2025 23:07:07,1765580827027,-6,12/12/2025 17:07:07,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,4,4,3,Screen 2,advancementZone,audio_recording,199.10000002384186,,TRANSCODING FINISH,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
47,1765580828145,12/12/2025 23:07:08,1765580827030,-6,12/12/2025 17:07:07,250842,10,task-flt5,,51378572,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,4,4,3,Screen 2,advancementZone,audio_recording,201.80000001192093,,250842-10-14743101-task-flt5-51378572-vorgal-5-3.mp3,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
