Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,picture,ANSWER,incorrect
11,1765677681844,14/12/2025 02:01:21,1765677680987,-6,13/12/2025 20:01:20,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,9,3,1,opt1,Zone1,content_audio,1543.0999999642372,,,0,,,,,,,1,recog-trial,tesdar.mp3,wabon.mp3,1,dragon.PNG,tesdar,wabon
12,1765677683482,14/12/2025 02:01:23,1765677682606,-6,13/12/2025 20:01:22,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,9,3,2,opt2,Zone1,content_audio,1608.5,,,0,,,,,,,1,recog-trial,tesdar.mp3,wabon.mp3,1,dragon.PNG,tesdar,wabon
13,1765677683724,14/12/2025 02:01:23,1765677682880,-6,13/12/2025 20:01:22,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,9,3,3,response,Zone1,response_keyboard,262.30000001192093,,1,1,1,,,,,,1,recog-trial,tesdar.mp3,wabon.mp3,1,dragon.PNG,tesdar,wabon
14,1765677684721,14/12/2025 02:01:24,1765677683870,-6,13/12/2025 20:01:23,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,9,3,4,ITI,Zone1,timelimit_screen,999.9000000000015,,,0,,,,,1,,1,recog-trial,tesdar.mp3,wabon.mp3,1,dragon.PNG,tesdar,wabon
15,1765677686321,14/12/2025 02:01:26,1765677685465,-6,13/12/2025 20:01:25,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,16,4,1,opt1,Zone1,content_audio,1573.699999988079,,,0,,,,,,,1,recog-trial,peflin.mp3,vorgal.mp3,2,backpack.PNG,vorgal,peflin
16,1765677688151,14/12/2025 02:01:28,1765677687047,-6,13/12/2025 20:01:27,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,16,4,2,opt2,Zone1,content_audio,1577.199999988079,,,0,,,,,,,1,recog-trial,peflin.mp3,vorgal.mp3,2,backpack.PNG,vorgal,peflin
17,1765677688380,14/12/2025 02:01:28,1765677687288,-6,13/12/2025 20:01:27,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,16,4,3,response,Zone1,response_keyboard,228.30000001192093,,2,1,1,,,,,,1,recog-trial,peflin.mp3,vorgal.mp3,2,backpack.PNG,vorgal,peflin
18,1765677689156,14/12/2025 02:01:29,1765677688284,-6,13/12/2025 20:01:28,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,16,4,4,ITI,Zone1,timelimit_screen,999.2999999999993,,,0,,,,,1,,1,recog-trial,peflin.mp3,vorgal.mp3,2,backpack.PNG,vorgal,peflin
19,1765677690717,14/12/2025 02:01:30,1765677689885,-6,13/12/2025 20:01:29,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,2,5,1,opt1,Zone1,content_audio,1577.800000011921,,,0,,,,,,,1,recog-trial,mowel.mp3,rafar.mp3,2,money.PNG,rafar,mowel
20,1765677692323,14/12/2025 02:01:32,1765677691468,-6,13/12/2025 20:01:31,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,2,5,2,opt2,Zone1,content_audio,1578.800000011921,,,0,,,,,,,1,recog-trial,mowel.mp3,rafar.mp3,2,money.PNG,rafar,mowel
21,1765677692501,14/12/2025 02:01:32,1765677691589,-6,13/12/2025 20:01:31,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,2,5,3,response,Zone1,response_keyboard,108.79999995231628,,2,1,1,,,,,,1,recog-trial,mowel.mp3,rafar.mp3,2,money.PNG,rafar,mowel
22,1765677693437,14/12/2025 02:01:33,1765677692582,-6,13/12/2025 20:01:32,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,2,5,4,ITI,Zone1,timelimit_screen,999.2999999999993,,,0,,,,,1,,1,recog-trial,mowel.mp3,rafar.mp3,2,money.PNG,rafar,mowel
23,1765677695022,14/12/2025 02:01:35,1765677694187,-6,13/12/2025 20:01:34,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,13,6,1,opt1,Zone1,content_audio,1581.0999999642372,,,0,,,,,,,1,recog-trial,peflin.mp3,parung.mp3,1,zookeeper.PNG,peflin,parung
24,1765677696617,14/12/2025 02:01:36,1765677695767,-6,13/12/2025 20:01:35,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,13,6,2,opt2,Zone1,content_audio,1567.5,,,0,,,,,,,1,recog-trial,peflin.mp3,parung.mp3,1,zookeeper.PNG,peflin,parung
25,1765677696874,14/12/2025 02:01:36,1765677696042,-6,13/12/2025 20:01:36,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,13,6,3,response,Zone1,response_keyboard,261,,1,1,1,,,,,,1,recog-trial,peflin.mp3,parung.mp3,1,zookeeper.PNG,peflin,parung
26,1765677697882,14/12/2025 02:01:37,1765677697030,-6,13/12/2025 20:01:37,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,13,6,4,ITI,Zone1,timelimit_screen,999.6000000000022,,,0,,,,,1,,1,recog-trial,peflin.mp3,parung.mp3,1,zookeeper.PNG,peflin,parung
27,1765677699479,14/12/2025 02:01:39,1765677698627,-6,13/12/2025 20:01:38,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,10,7,1,opt1,Zone1,content_audio,1569.6000000238419,,,0,,,,,,,1,recog-trial,tesdar.mp3,parung.mp3,2,animal.PNG,parung,tesdar
28,1765677701073,14/12/2025 02:01:41,1765677700226,-6,13/12/2025 20:01:40,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,10,7,2,opt2,Zone1,content_audio,1583.300000011921,,,0,,,,,,,1,recog-trial,tesdar.mp3,parung.mp3,2,animal.PNG,parung,tesdar
29,1765677701234,14/12/2025 02:01:41,1765677700239,-6,13/12/2025 20:01:40,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,10,7,3,response,Zone1,response_keyboard,0.7000000476837158,,2,1,1,,,,,,1,recog-trial,tesdar.mp3,parung.mp3,2,animal.PNG,parung,tesdar
30,1765677702058,14/12/2025 02:01:42,1765677701211,-6,13/12/2025 20:01:41,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,10,7,4,ITI,Zone1,timelimit_screen,999.3000000000029,,,0,,,,,1,,1,recog-trial,tesdar.mp3,parung.mp3,2,animal.PNG,parung,tesdar
31,1765677703678,14/12/2025 02:01:43,1765677702822,-6,13/12/2025 20:01:42,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,8,1,opt1,Zone1,content_audio,1583.5,,,0,,,,,,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
32,1765677705312,14/12/2025 02:01:45,1765677704442,-6,13/12/2025 20:01:44,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,8,2,opt2,Zone1,content_audio,1604.300000011921,,,0,,,,,,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
33,1765677705457,14/12/2025 02:01:45,1765677704553,-6,13/12/2025 20:01:44,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,8,3,response,Zone1,response_keyboard,97.5,,2,1,1,,,,,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
34,1765677706402,14/12/2025 02:01:46,1765677705543,-6,13/12/2025 20:01:45,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,12,8,4,ITI,Zone1,timelimit_screen,999.1999999999971,,,0,,,,,1,,1,recog-trial,nusty.mp3,regby.mp3,2,monster.PNG,regby,nusty
35,1765677708007,14/12/2025 02:01:48,1765677707162,-6,13/12/2025 20:01:47,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,3,9,1,opt1,Zone1,content_audio,1591.1000000238419,,,0,,,,,,,1,recog-trial,tabric.mp3,femod.mp3,1,tree.PNG,tabric,femod
36,1765677709602,14/12/2025 02:01:49,1765677708743,-6,13/12/2025 20:01:48,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,3,9,2,opt2,Zone1,content_audio,1568.8999999761581,,,0,,,,,,,1,recog-trial,tabric.mp3,femod.mp3,1,tree.PNG,tabric,femod
37,1765677709837,14/12/2025 02:01:49,1765677708988,-6,13/12/2025 20:01:48,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,3,9,3,response,Zone1,response_keyboard,233.0999999642372,,1,1,1,,,,,,1,recog-trial,tabric.mp3,femod.mp3,1,tree.PNG,tabric,femod
38,1765677710827,14/12/2025 02:01:50,1765677709974,-6,13/12/2025 20:01:49,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,3,9,4,ITI,Zone1,timelimit_screen,999.7999999999956,,,0,,,,,1,,1,recog-trial,tabric.mp3,femod.mp3,1,tree.PNG,tabric,femod
39,1765677712413,14/12/2025 02:01:52,1765677711562,-6,13/12/2025 20:01:51,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,5,10,1,opt1,Zone1,content_audio,1561.5,,,0,,,,,,,1,recog-trial,pungus.mp3,dester.mp3,1,coat.PNG,pungus,dester
40,1765677713992,14/12/2025 02:01:53,1765677713142,-6,13/12/2025 20:01:53,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,5,10,2,opt2,Zone1,content_audio,1569.4000000357628,,,0,,,,,,,1,recog-trial,pungus.mp3,dester.mp3,1,coat.PNG,pungus,dester
41,1765677714277,14/12/2025 02:01:54,1765677713432,-6,13/12/2025 20:01:53,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,5,10,3,response,Zone1,response_keyboard,278.2000000476837,,1,1,1,,,,,,1,recog-trial,pungus.mp3,dester.mp3,1,coat.PNG,pungus,dester
42,1765677715256,14/12/2025 02:01:55,1765677714422,-6,13/12/2025 20:01:54,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,5,10,4,ITI,Zone1,timelimit_screen,999.5999999999985,,,0,,,,,1,,1,recog-trial,pungus.mp3,dester.mp3,1,coat.PNG,pungus,dester
43,1765677716880,14/12/2025 02:01:56,1765677716023,-6,13/12/2025 20:01:56,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,14,11,1,opt1,Zone1,content_audio,1572.3999999761581,,,0,,,,,,,1,recog-trial,ballow.mp3,mowel.mp3,2,ride.PNG,mowel,ballow
44,1765677718442,14/12/2025 02:01:58,1765677717605,-6,13/12/2025 20:01:57,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,14,11,2,opt2,Zone1,content_audio,1570.699999988079,,,0,,,,,,,1,recog-trial,ballow.mp3,mowel.mp3,2,ride.PNG,mowel,ballow
45,1765677719422,14/12/2025 02:01:59,1765677718571,-6,13/12/2025 20:01:58,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,14,11,3,response,Zone1,response_keyboard,953.2999999523163,,2,1,1,,,,,,1,recog-trial,ballow.mp3,mowel.mp3,2,ride.PNG,mowel,ballow
46,1765677720421,14/12/2025 02:02:00,1765677719569,-6,13/12/2025 20:01:59,250842,10,task-qala,,51389558,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Pic Recognition (2AFC),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,picRecog_B,picRecog_B,14,11,4,ITI,Zone1,timelimit_screen,1000,,,0,,,,,1,,1,recog-trial,ballow.mp3,mowel.mp3,2,ride.PNG,mowel,ballow
