Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,audio_cue,item,written_cue
1,1765677369613,14/12/2025 01:56:09,1765677368673,-6,13/12/2025 19:56:08,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x551,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,
2,1765677393027,14/12/2025 01:56:33,1765677392157,-6,13/12/2025 19:56:32,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,1,1,1,Screen 1,advancementZone,continue_button,23296.69999998808,,,0,,,,,,,,microphoneCheck,,,
3,1765677401134,14/12/2025 01:56:41,1765677400284,-6,13/12/2025 19:56:40,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,1,1,2,Screen 2,Zone3,continue_button,8109,,,0,,,,,,,,microphoneCheck,,,
4,1765677403582,14/12/2025 01:56:43,1765677402749,-6,13/12/2025 19:56:42,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,2455.899999976158,,STARTED RECORDING,0,,,,,,,,microphoneCheck,,,
5,1765677408579,14/12/2025 01:56:48,1765677407751,-6,13/12/2025 19:56:47,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,7458.199999988079,,STOPPED RECORDING,0,,,,,,,,microphoneCheck,,,
6,1765677408738,14/12/2025 01:56:48,1765677407752,-6,13/12/2025 19:56:47,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,7459.799999952316,,TRANSCODING START,0,,,,,,,,microphoneCheck,,,
7,1765677409313,14/12/2025 01:56:49,1765677408476,-6,13/12/2025 19:56:48,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,8183.699999988079,,TRANSCODING FINISH,0,,,,,,,,microphoneCheck,,,
8,1765677409481,14/12/2025 01:56:49,1765677408480,-6,13/12/2025 19:56:48,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,8187.199999988079,,250842-10-14743101-task-1onv-51389547-test-0-3.mp3,0,,,,,,,,microphoneCheck,,,
9,1765677409481,14/12/2025 01:56:49,1765677408480,-6,13/12/2025 19:56:48,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,8187.399999976158,,https://app.gorilla.sc/uploads/schedule/51389547?filename=test-0-3.mp3,0,,,,,,,,microphoneCheck,,,
10,1765677409481,14/12/2025 01:56:49,1765677408483,-6,13/12/2025 19:56:48,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,8190,,,0,,,,,,,,microphoneCheck,,,
11,1765677424100,14/12/2025 01:57:04,1765677423265,-6,13/12/2025 19:57:03,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,2,1,1,Screen 1,advancementZone,continue_button,14769.099999964237,,,0,,,,,,,,StemComp-Instructions,,,
12,1765677441271,14/12/2025 01:57:21,1765677440424,-6,13/12/2025 19:57:20,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,2,1,2,Screen 2,advancementZone,continue_button,17126.19999998808,,,0,,,,,,,,StemComp-Instructions,,,
13,1765677442752,14/12/2025 01:57:22,1765677441916,-6,13/12/2025 19:57:21,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,15,1,1,Screen 3,Zone1,timelimit_screen,1499,,,0,,,,,1,,1,stemComp,fe.mp3,femod,FE___
14,1765677444364,14/12/2025 01:57:24,1765677443509,-6,13/12/2025 19:57:23,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,15,1,2,Screen 1,audioCue,content_audio,1587.800000011921,,,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
15,1765677444525,14/12/2025 01:57:24,1765677443554,-6,13/12/2025 19:57:23,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,15,1,3,Screen 2,advancementZone,audio_recording,36.19999998807907,,STARTED RECORDING,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
16,1765677449732,14/12/2025 01:57:29,1765677448889,-6,13/12/2025 19:57:28,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,15,1,3,Screen 2,Zone1,continue_button,5367.599999964237,,,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
17,1765677449883,14/12/2025 01:57:29,1765677448905,-6,13/12/2025 19:57:28,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,15,1,3,Screen 2,advancementZone,audio_recording,5387.799999952316,,STOPPED RECORDING,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
18,1765677449883,14/12/2025 01:57:29,1765677448906,-6,13/12/2025 19:57:28,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,15,1,3,Screen 2,advancementZone,audio_recording,5388.199999988079,,TRANSCODING START,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
19,1765677450401,14/12/2025 01:57:30,1765677449561,-6,13/12/2025 19:57:29,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,15,1,3,Screen 2,advancementZone,audio_recording,173,,TRANSCODING FINISH,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
20,1765677450548,14/12/2025 01:57:30,1765677449563,-6,13/12/2025 19:57:29,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,15,1,3,Screen 2,advancementZone,audio_recording,174.89999997615814,,250842-10-14743101-task-1onv-51389547-femod-2-3.mp3,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
21,1765677450548,14/12/2025 01:57:30,1765677449563,-6,13/12/2025 19:57:29,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,15,1,3,Screen 2,advancementZone,audio_recording,175.19999998807907,,https://app.gorilla.sc/uploads/schedule/51389547?filename=femod-2-3.mp3,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
22,1765677451723,14/12/2025 01:57:31,1765677450879,-6,13/12/2025 19:57:30,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,11,2,1,Screen 3,Zone1,timelimit_screen,1499.4000000000087,,,0,,,,,1,,1,stemComp,pe.mp3,peflin,PE____
23,1765677453315,14/12/2025 01:57:33,1765677452487,-6,13/12/2025 19:57:32,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,11,2,2,Screen 1,audioCue,content_audio,1595.6000000238419,,,0,,,,,,,1,stemComp,pe.mp3,peflin,PE____
24,1765677453463,14/12/2025 01:57:33,1765677452513,-6,13/12/2025 19:57:32,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,11,2,3,Screen 2,advancementZone,audio_recording,22.69999998807907,,STARTED RECORDING,0,,,,,,,1,stemComp,pe.mp3,peflin,PE____
25,1765677459957,14/12/2025 01:57:39,1765677459109,-6,13/12/2025 19:57:39,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,11,2,3,Screen 2,Zone1,continue_button,6615.199999988079,,,0,,,,,,,1,stemComp,pe.mp3,peflin,PE____
26,1765677460106,14/12/2025 01:57:40,1765677459128,-6,13/12/2025 19:57:39,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,11,2,3,Screen 2,advancementZone,audio_recording,6637.5,,STOPPED RECORDING,0,,,,,,,1,stemComp,pe.mp3,peflin,PE____
27,1765677460106,14/12/2025 01:57:40,1765677459129,-6,13/12/2025 19:57:39,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,11,2,3,Screen 2,advancementZone,audio_recording,6637.899999976158,,TRANSCODING START,0,,,,,,,1,stemComp,pe.mp3,peflin,PE____
28,1765677460745,14/12/2025 01:57:40,1765677459913,-6,13/12/2025 19:57:39,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,11,2,3,Screen 2,advancementZone,audio_recording,311.19999998807907,,TRANSCODING FINISH,0,,,,,,,1,stemComp,pe.mp3,peflin,PE____
29,1765677460908,14/12/2025 01:57:40,1765677459914,-6,13/12/2025 19:57:39,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,11,2,3,Screen 2,advancementZone,audio_recording,313,,250842-10-14743101-task-1onv-51389547-peflin-3-3.mp3,0,,,,,,,1,stemComp,pe.mp3,peflin,PE____
30,1765677460908,14/12/2025 01:57:40,1765677459915,-6,13/12/2025 19:57:39,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,11,2,3,Screen 2,advancementZone,audio_recording,313.19999998807907,,https://app.gorilla.sc/uploads/schedule/51389547?filename=peflin-3-3.mp3,0,,,,,,,1,stemComp,pe.mp3,peflin,PE____
31,1765677461928,14/12/2025 01:57:41,1765677461090,-6,13/12/2025 19:57:41,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,8,3,1,Screen 3,Zone1,timelimit_screen,1499.300000000003,,,0,,,,,1,,1,stemComp,re.mp3,regby,RE___
32,1765677463523,14/12/2025 01:57:43,1765677462669,-6,13/12/2025 19:57:42,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,8,3,2,Screen 1,audioCue,content_audio,1571.4000000357628,,,0,,,,,,,1,stemComp,re.mp3,regby,RE___
33,1765677463904,14/12/2025 01:57:43,1765677462715,-6,13/12/2025 19:57:42,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,8,3,3,Screen 2,advancementZone,audio_recording,34.89999997615814,,STARTED RECORDING,0,,,,,,,1,stemComp,re.mp3,regby,RE___
34,1765677470161,14/12/2025 01:57:50,1765677469325,-6,13/12/2025 19:57:49,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,8,3,3,Screen 2,Zone1,continue_button,6640.899999976158,,,0,,,,,,,1,stemComp,re.mp3,regby,RE___
35,1765677470320,14/12/2025 01:57:50,1765677469350,-6,13/12/2025 19:57:49,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,8,3,3,Screen 2,advancementZone,audio_recording,6669.299999952316,,STOPPED RECORDING,0,,,,,,,1,stemComp,re.mp3,regby,RE___
36,1765677470320,14/12/2025 01:57:50,1765677469350,-6,13/12/2025 19:57:49,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,8,3,3,Screen 2,advancementZone,audio_recording,6669.699999988079,,TRANSCODING START,0,,,,,,,1,stemComp,re.mp3,regby,RE___
37,1765677470947,14/12/2025 01:57:50,1765677470114,-6,13/12/2025 19:57:50,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,8,3,3,Screen 2,advancementZone,audio_recording,282.89999997615814,,TRANSCODING FINISH,0,,,,,,,1,stemComp,re.mp3,regby,RE___
38,1765677471109,14/12/2025 01:57:51,1765677470117,-6,13/12/2025 19:57:50,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,8,3,3,Screen 2,advancementZone,audio_recording,285.19999998807907,,250842-10-14743101-task-1onv-51389547-regby-4-3.mp3,0,,,,,,,1,stemComp,re.mp3,regby,RE___
39,1765677471109,14/12/2025 01:57:51,1765677470117,-6,13/12/2025 19:57:50,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,8,3,3,Screen 2,advancementZone,audio_recording,285.5,,https://app.gorilla.sc/uploads/schedule/51389547?filename=regby-4-3.mp3,0,,,,,,,1,stemComp,re.mp3,regby,RE___
40,1765677472162,14/12/2025 01:57:52,1765677471319,-6,13/12/2025 19:57:51,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,4,1,Screen 3,Zone1,timelimit_screen,1499.300000000003,,,0,,,,,1,,1,stemComp,mo.mp3,mowel,MO___
41,1765677473749,14/12/2025 01:57:53,1765677472909,-6,13/12/2025 19:57:52,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,4,2,Screen 1,audioCue,content_audio,1581.4000000357628,,,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
42,1765677473902,14/12/2025 01:57:53,1765677472947,-6,13/12/2025 19:57:52,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,30.5,,STARTED RECORDING,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
43,1765677478381,14/12/2025 01:57:58,1765677477536,-6,13/12/2025 19:57:57,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,Zone1,continue_button,4616.900000035763,,,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
44,1765677478539,14/12/2025 01:57:58,1765677477558,-6,13/12/2025 19:57:57,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,4641,,STOPPED RECORDING,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
45,1765677478539,14/12/2025 01:57:58,1765677477558,-6,13/12/2025 19:57:57,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,4641.300000011921,,TRANSCODING START,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
46,1765677479038,14/12/2025 01:57:59,1765677478182,-6,13/12/2025 19:57:58,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,141.30000001192093,,TRANSCODING FINISH,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
47,1765677479184,14/12/2025 01:57:59,1765677478184,-6,13/12/2025 19:57:58,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,143.80000001192093,,250842-10-14743101-task-1onv-51389547-mowel-5-3.mp3,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
48,1765677479184,14/12/2025 01:57:59,1765677478184,-6,13/12/2025 19:57:58,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,144,,https://app.gorilla.sc/uploads/schedule/51389547?filename=mowel-5-3.mp3,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
49,1765677480370,14/12/2025 01:58:00,1765677479532,-6,13/12/2025 19:57:59,250842,10,task-1onv,,51389547,6645755c72f71662e832dfb8,14743101,,complete,,693c9d132166a776eb61ffd6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x720,day1done,,,Stem completion (no orth),8,,,audio-Success,,,B,attention_pass,,day1done,,eligible,stemCompletion_all,stemCompletion_all,4,5,1,Screen 3,Zone1,timelimit_screen,1499.7999999999884,,,0,,,,,1,,1,stemComp,vo.mp3,vorgal,VO____
