Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,audio_cue,item,written_cue
1,1765235362500,08/12/2025 23:09:22,1765235349188,-5,08/12/2025 18:09:09,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,
2,1765235365631,08/12/2025 23:09:25,1765235352178,-5,08/12/2025 18:09:12,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,1,Screen 1,advancementZone,continue_button,2914.2999999988824,,,0,,,,,,,,microphoneCheck,,,
3,1765235374787,08/12/2025 23:09:34,1765235361369,-5,08/12/2025 18:09:21,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,2,Screen 2,Zone3,continue_button,9112.800000000745,,,0,,,,,,,,microphoneCheck,,,
4,1765235381083,08/12/2025 23:09:41,1765235367906,-5,08/12/2025 18:09:27,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,6511.300000000745,,STARTED RECORDING,0,,,,,,,,microphoneCheck,,,
5,1765235386356,08/12/2025 23:09:46,1765235372929,-5,08/12/2025 18:09:32,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,11533.5,,STOPPED RECORDING,0,,,,,,,,microphoneCheck,,,
6,1765235386719,08/12/2025 23:09:46,1765235372935,-5,08/12/2025 18:09:32,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,11540,,TRANSCODING START,0,,,,,,,,microphoneCheck,,,
7,1765235387421,08/12/2025 23:09:47,1765235374281,-5,08/12/2025 18:09:34,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,12886.199999999255,,TRANSCODING FINISH,0,,,,,,,,microphoneCheck,,,
8,1765235387556,08/12/2025 23:09:47,1765235374288,-5,08/12/2025 18:09:34,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,12893,,250842-10-14710098-task-qyn5-51270041-test-0-3.mp3,0,,,,,,,,microphoneCheck,,,
9,1765235387556,08/12/2025 23:09:47,1765235374289,-5,08/12/2025 18:09:34,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,12893.699999999255,,https://app.gorilla.sc/uploads/schedule/51270041?filename=test-0-3.mp3,0,,,,,,,,microphoneCheck,,,
10,1765235387556,08/12/2025 23:09:47,1765235374291,-5,08/12/2025 18:09:34,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,1,1,3,Screen 3,Zone1,audio_recording,12896.099999999627,,,0,,,,,,,,microphoneCheck,,,
11,1765235402018,08/12/2025 23:10:02,1765235388528,-5,08/12/2025 18:09:48,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,2,1,1,Screen 1,advancementZone,continue_button,14220.300000000745,,,0,,,,,,,,StemComp-Instructions,,,
12,1765235436500,08/12/2025 23:10:36,1765235423073,-5,08/12/2025 18:10:23,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,2,1,2,Screen 2,advancementZone,continue_button,34520.5,,,0,,,,,,,,StemComp-Instructions,,,
13,1765235437706,08/12/2025 23:10:37,1765235424571,-5,08/12/2025 18:10:24,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,1,1,Screen 3,Zone1,timelimit_screen,1501.800000000003,,,0,,,,,1,,1,stemComp,de.mp3,dester,DE____
14,1765235439346,08/12/2025 23:10:39,1765235426197,-5,08/12/2025 18:10:26,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,1,2,Screen 1,audioCue,content_audio,1606.5999999996275,,,0,,,,,,,1,stemComp,de.mp3,dester,DE____
15,1765235439454,08/12/2025 23:10:39,1765235426289,-5,08/12/2025 18:10:26,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,1,3,Screen 2,advancementZone,audio_recording,72.40000000037253,,STARTED RECORDING,0,,,,,,,1,stemComp,de.mp3,dester,DE____
16,1765235446396,08/12/2025 23:10:46,1765235432985,-5,08/12/2025 18:10:32,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,1,3,Screen 2,Zone1,continue_button,6758.0999999996275,,,0,,,,,,,1,stemComp,de.mp3,dester,DE____
17,1765235446525,08/12/2025 23:10:46,1765235433039,-5,08/12/2025 18:10:33,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,1,3,Screen 2,advancementZone,audio_recording,6822.5999999996275,,STOPPED RECORDING,0,,,,,,,1,stemComp,de.mp3,dester,DE____
18,1765235446525,08/12/2025 23:10:46,1765235433040,-5,08/12/2025 18:10:33,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,1,3,Screen 2,advancementZone,audio_recording,6823.300000000745,,TRANSCODING START,0,,,,,,,1,stemComp,de.mp3,dester,DE____
19,1765235447361,08/12/2025 23:10:47,1765235434214,-5,08/12/2025 18:10:34,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,1,3,Screen 2,advancementZone,audio_recording,712,,TRANSCODING FINISH,0,,,,,,,1,stemComp,de.mp3,dester,DE____
20,1765235447478,08/12/2025 23:10:47,1765235434219,-5,08/12/2025 18:10:34,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,1,3,Screen 2,advancementZone,audio_recording,717.0999999996275,,250842-10-14710098-task-qyn5-51270041-dester-2-3.mp3,0,,,,,,,1,stemComp,de.mp3,dester,DE____
21,1765235447478,08/12/2025 23:10:47,1765235434220,-5,08/12/2025 18:10:34,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,1,3,Screen 2,advancementZone,audio_recording,717.6999999992549,,https://app.gorilla.sc/uploads/schedule/51270041?filename=dester-2-3.mp3,0,,,,,,,1,stemComp,de.mp3,dester,DE____
22,1765235448112,08/12/2025 23:10:48,1765235434964,-5,08/12/2025 18:10:34,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,15,2,1,Screen 3,Zone1,timelimit_screen,1501.6000000000058,,,0,,,,,1,,1,stemComp,fe.mp3,femod,FE___
23,1765235449735,08/12/2025 23:10:49,1765235436596,-5,08/12/2025 18:10:36,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,15,2,2,Screen 1,audioCue,content_audio,1612.0999999996275,,,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
24,1765235449867,08/12/2025 23:10:49,1765235436697,-5,08/12/2025 18:10:36,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,15,2,3,Screen 2,advancementZone,audio_recording,79.20000000111759,,STARTED RECORDING,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
25,1765235452669,08/12/2025 23:10:52,1765235439519,-5,08/12/2025 18:10:39,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,15,2,3,Screen 2,Zone1,continue_button,2893.300000000745,,,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
26,1765235452780,08/12/2025 23:10:52,1765235439594,-5,08/12/2025 18:10:39,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,15,2,3,Screen 2,advancementZone,audio_recording,2976.5999999996275,,STOPPED RECORDING,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
27,1765235452780,08/12/2025 23:10:52,1765235439596,-5,08/12/2025 18:10:39,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,15,2,3,Screen 2,advancementZone,audio_recording,2978.5999999996275,,TRANSCODING START,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
28,1765235453336,08/12/2025 23:10:53,1765235440195,-5,08/12/2025 18:10:40,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,15,2,3,Screen 2,advancementZone,audio_recording,179.69999999925494,,TRANSCODING FINISH,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
29,1765235453470,08/12/2025 23:10:53,1765235440199,-5,08/12/2025 18:10:40,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,15,2,3,Screen 2,advancementZone,audio_recording,184.5,,250842-10-14710098-task-qyn5-51270041-femod-3-3.mp3,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
30,1765235453470,08/12/2025 23:10:53,1765235440200,-5,08/12/2025 18:10:40,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,15,2,3,Screen 2,advancementZone,audio_recording,184.90000000037253,,https://app.gorilla.sc/uploads/schedule/51270041?filename=femod-3-3.mp3,0,,,,,,,1,stemComp,fe.mp3,femod,FE___
31,1765235454910,08/12/2025 23:10:54,1765235441503,-5,08/12/2025 18:10:41,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,3,1,Screen 3,Zone1,timelimit_screen,1501.699999999997,,,0,,,,,1,,1,stemComp,wa.mp3,wabon,WA___
32,1765235456226,08/12/2025 23:10:56,1765235443076,-5,08/12/2025 18:10:43,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,3,2,Screen 1,audioCue,content_audio,1566.8999999985099,,,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
33,1765235456352,08/12/2025 23:10:56,1765235443155,-5,08/12/2025 18:10:43,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,3,3,Screen 2,advancementZone,audio_recording,59.20000000111759,,STARTED RECORDING,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
34,1765235459529,08/12/2025 23:10:59,1765235446373,-5,08/12/2025 18:10:46,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,3,3,Screen 2,Zone1,continue_button,3269.9000000003725,,,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
35,1765235459638,08/12/2025 23:10:59,1765235446412,-5,08/12/2025 18:10:46,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,3,3,Screen 2,advancementZone,audio_recording,3316.7000000011176,,STOPPED RECORDING,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
36,1765235459638,08/12/2025 23:10:59,1765235446413,-5,08/12/2025 18:10:46,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,3,3,Screen 2,advancementZone,audio_recording,3317.5,,TRANSCODING START,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
37,1765235460152,08/12/2025 23:11:00,1765235447019,-5,08/12/2025 18:10:47,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,3,3,Screen 2,advancementZone,audio_recording,148.59999999962747,,TRANSCODING FINISH,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
38,1765235460287,08/12/2025 23:11:00,1765235447023,-5,08/12/2025 18:10:47,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,3,3,Screen 2,advancementZone,audio_recording,152.90000000037253,,250842-10-14710098-task-qyn5-51270041-wabon-4-3.mp3,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
39,1765235460287,08/12/2025 23:11:00,1765235447024,-5,08/12/2025 18:10:47,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,3,3,Screen 2,advancementZone,audio_recording,153.59999999962747,,https://app.gorilla.sc/uploads/schedule/51270041?filename=wabon-4-3.mp3,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
40,1765235461499,08/12/2025 23:11:01,1765235448362,-5,08/12/2025 18:10:48,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,4,1,Screen 3,Zone1,timelimit_screen,1501.800000000003,,,0,,,,,1,,1,stemComp,mo.mp3,mowel,MO___
41,1765235463074,08/12/2025 23:11:03,1765235449937,-5,08/12/2025 18:10:49,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,4,2,Screen 1,audioCue,content_audio,1555.800000000745,,,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
42,1765235463223,08/12/2025 23:11:03,1765235450001,-5,08/12/2025 18:10:50,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,44.80000000074506,,STARTED RECORDING,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
43,1765235465793,08/12/2025 23:11:05,1765235452369,-5,08/12/2025 18:10:52,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,Zone1,continue_button,2402.5999999996275,,,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
44,1765235465936,08/12/2025 23:11:05,1765235452447,-5,08/12/2025 18:10:52,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,2490.800000000745,,STOPPED RECORDING,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
45,1765235465936,08/12/2025 23:11:05,1765235452449,-5,08/12/2025 18:10:52,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,2492.9000000003725,,TRANSCODING START,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
46,1765235466326,08/12/2025 23:11:06,1765235453182,-5,08/12/2025 18:10:53,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,295.19999999925494,,TRANSCODING FINISH,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
47,1765235466461,08/12/2025 23:11:06,1765235453186,-5,08/12/2025 18:10:53,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,299.40000000037253,,250842-10-14710098-task-qyn5-51270041-mowel-5-3.mp3,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
48,1765235466461,08/12/2025 23:11:06,1765235453186,-5,08/12/2025 18:10:53,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,4,3,Screen 2,advancementZone,audio_recording,299.69999999925494,,https://app.gorilla.sc/uploads/schedule/51270041?filename=mowel-5-3.mp3,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
49,1765235467500,08/12/2025 23:11:07,1765235454350,-5,08/12/2025 18:10:54,250842,10,task-qyn5,,51270041,670391e01385e6794f0eff25,14710098,,complete,,6938a58edf434b9f87cd0a5c,computer,Desktop or Laptop,Windows 10,Edge 142.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,6,5,1,Screen 3,Zone1,timelimit_screen,1501.5,,,0,,,,,1,,1,stemComp,ta.mp3,tabric,TA____
