Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,audio_cue,item,written_cue
11,1764727784416,03/12/2025 02:09:44,1764727784318,-8,02/12/2025 18:09:44,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,2,1,1,Screen 1,advancementZone,continue_button,1116,,,0,,,,,,,,StemComp-Instructions,,,
12,1764727785707,03/12/2025 02:09:45,1764727785630,-8,02/12/2025 18:09:45,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,2,1,2,Screen 2,advancementZone,continue_button,1307,,,0,,,,,,,,StemComp-Instructions,,,
13,1764727787196,03/12/2025 02:09:47,1764727787120,-8,02/12/2025 18:09:47,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,1,1,Screen 3,Zone1,timelimit_screen,1501.5,,,0,,,,,1,,1,stemComp,re.mp3,regby,RE___
14,1764727788742,03/12/2025 02:09:48,1764727788644,-8,02/12/2025 18:09:48,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,1,2,Screen 1,audioCue,content_audio,1519.0999999940395,,,0,,,,,,,1,stemComp,re.mp3,regby,RE___
15,1764727788910,03/12/2025 02:09:48,1764727788661,-8,02/12/2025 18:09:48,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,1,3,Screen 2,advancementZone,audio_recording,12.699999988079071,,STARTED RECORDING,0,,,,,,,1,stemComp,re.mp3,regby,RE___
16,1764727790670,03/12/2025 02:09:50,1764727790581,-8,02/12/2025 18:09:50,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,1,3,Screen 2,Zone1,continue_button,1931.300000011921,,,0,,,,,,,1,stemComp,re.mp3,regby,RE___
17,1764727790844,03/12/2025 02:09:50,1764727790595,-8,02/12/2025 18:09:50,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,1,3,Screen 2,advancementZone,audio_recording,1946.5,,STOPPED RECORDING,0,,,,,,,1,stemComp,re.mp3,regby,RE___
18,1764727790844,03/12/2025 02:09:50,1764727790595,-8,02/12/2025 18:09:50,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,1,3,Screen 2,advancementZone,audio_recording,1947,,TRANSCODING START,0,,,,,,,1,stemComp,re.mp3,regby,RE___
19,1764727791085,03/12/2025 02:09:51,1764727790991,-8,02/12/2025 18:09:50,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,1,3,Screen 2,advancementZone,audio_recording,2342.800000011921,,TRANSCODING FINISH,0,,,,,,,1,stemComp,re.mp3,regby,RE___
20,1764727791253,03/12/2025 02:09:51,1764727790992,-8,02/12/2025 18:09:50,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,1,3,Screen 2,advancementZone,audio_recording,2343.5,,250842-5-14665152-task-qyn5-51104252-regby-2-3.mp3,0,,,,,,,1,stemComp,re.mp3,regby,RE___
21,1764727791253,03/12/2025 02:09:51,1764727790992,-8,02/12/2025 18:09:50,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,8,1,3,Screen 2,advancementZone,audio_recording,2343.5,,https://app.gorilla.sc/uploads/schedule/51104252?filename=regby-2-3.mp3,0,,,,,,,1,stemComp,re.mp3,regby,RE___
22,1764727792671,03/12/2025 02:09:52,1764727792574,-8,02/12/2025 18:09:52,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,9,2,1,Screen 3,Zone1,timelimit_screen,1501.199999999997,,,0,,,,,1,,1,stemComp,ra.mp3,rafar,RA___
23,1764727794209,03/12/2025 02:09:54,1764727794124,-8,02/12/2025 18:09:54,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,9,2,2,Screen 1,audioCue,content_audio,1545,,,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
24,1764727794399,03/12/2025 02:09:54,1764727794142,-8,02/12/2025 18:09:54,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,9,2,3,Screen 2,advancementZone,audio_recording,13.099999994039536,,STARTED RECORDING,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
25,1764727795800,03/12/2025 02:09:55,1764727795712,-8,02/12/2025 18:09:55,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,9,2,3,Screen 2,Zone1,continue_button,1581.2999999821186,,,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
26,1764727795993,03/12/2025 02:09:55,1764727795723,-8,02/12/2025 18:09:55,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,9,2,3,Screen 2,advancementZone,audio_recording,1594.199999988079,,STOPPED RECORDING,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
27,1764727795993,03/12/2025 02:09:55,1764727795723,-8,02/12/2025 18:09:55,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,9,2,3,Screen 2,advancementZone,audio_recording,1594.699999988079,,TRANSCODING START,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
28,1764727796191,03/12/2025 02:09:56,1764727796116,-8,02/12/2025 18:09:56,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,9,2,3,Screen 2,advancementZone,audio_recording,1987.5999999940395,,TRANSCODING FINISH,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
29,1764727796397,03/12/2025 02:09:56,1764727796117,-8,02/12/2025 18:09:56,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,9,2,3,Screen 2,advancementZone,audio_recording,1988.199999988079,,250842-5-14665152-task-qyn5-51104252-rafar-3-3.mp3,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
30,1764727796397,03/12/2025 02:09:56,1764727796117,-8,02/12/2025 18:09:56,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,9,2,3,Screen 2,advancementZone,audio_recording,1988.199999988079,,https://app.gorilla.sc/uploads/schedule/51104252?filename=rafar-3-3.mp3,0,,,,,,,1,stemComp,ra.mp3,rafar,RA___
31,1764727797771,03/12/2025 02:09:57,1764727797695,-8,02/12/2025 18:09:57,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,3,1,Screen 3,Zone1,timelimit_screen,1501.2000000000007,,,0,,,,,1,,1,stemComp,de.mp3,dester,DE____
32,1764727799340,03/12/2025 02:09:59,1764727799244,-8,02/12/2025 18:09:59,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,3,2,Screen 1,audioCue,content_audio,1544.2999999821186,,,0,,,,,,,1,stemComp,de.mp3,dester,DE____
33,1764727799596,03/12/2025 02:09:59,1764727799261,-8,02/12/2025 18:09:59,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,3,3,Screen 2,advancementZone,audio_recording,12.299999982118607,,STARTED RECORDING,0,,,,,,,1,stemComp,de.mp3,dester,DE____
34,1764727803980,03/12/2025 02:10:03,1764727803893,-8,02/12/2025 18:10:03,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,3,3,Screen 2,Zone1,continue_button,4642.5,,,0,,,,,,,1,stemComp,de.mp3,dester,DE____
35,1764727804161,03/12/2025 02:10:04,1764727803908,-8,02/12/2025 18:10:03,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,3,3,Screen 2,advancementZone,audio_recording,4659.5,,STOPPED RECORDING,0,,,,,,,1,stemComp,de.mp3,dester,DE____
36,1764727804161,03/12/2025 02:10:04,1764727803909,-8,02/12/2025 18:10:03,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,3,3,Screen 2,advancementZone,audio_recording,4660,,TRANSCODING START,0,,,,,,,1,stemComp,de.mp3,dester,DE____
37,1764727804433,03/12/2025 02:10:04,1764727804344,-8,02/12/2025 18:10:04,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,3,3,Screen 2,advancementZone,audio_recording,5095,,TRANSCODING FINISH,0,,,,,,,1,stemComp,de.mp3,dester,DE____
38,1764727804623,03/12/2025 02:10:04,1764727804344,-8,02/12/2025 18:10:04,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,3,3,Screen 2,advancementZone,audio_recording,5095.699999988079,,250842-5-14665152-task-qyn5-51104252-dester-4-3.mp3,0,,,,,,,1,stemComp,de.mp3,dester,DE____
39,1764727804623,03/12/2025 02:10:04,1764727804344,-8,02/12/2025 18:10:04,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,16,3,3,Screen 2,advancementZone,audio_recording,5095.799999982119,,https://app.gorilla.sc/uploads/schedule/51104252?filename=dester-4-3.mp3,0,,,,,,,1,stemComp,de.mp3,dester,DE____
40,1764727805966,03/12/2025 02:10:05,1764727805885,-8,02/12/2025 18:10:05,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,10,4,1,Screen 3,Zone1,timelimit_screen,1501.2999999999956,,,0,,,,,1,,1,stemComp,pu.mp3,pungus,PU____
41,1764727807537,03/12/2025 02:10:07,1764727807434,-8,02/12/2025 18:10:07,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,10,4,2,Screen 1,audioCue,content_audio,1544.2999999821186,,,0,,,,,,,1,stemComp,pu.mp3,pungus,PU____
42,1764727807694,03/12/2025 02:10:07,1764727807452,-8,02/12/2025 18:10:07,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,10,4,3,Screen 2,advancementZone,audio_recording,13.300000011920929,,STARTED RECORDING,0,,,,,,,1,stemComp,pu.mp3,pungus,PU____
43,1764727809081,03/12/2025 02:10:09,1764727808986,-8,02/12/2025 18:10:08,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,10,4,3,Screen 2,Zone1,continue_button,1546.5999999940395,,,0,,,,,,,1,stemComp,pu.mp3,pungus,PU____
44,1764727809251,03/12/2025 02:10:09,1764727808998,-8,02/12/2025 18:10:08,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,10,4,3,Screen 2,advancementZone,audio_recording,1559.300000011921,,STOPPED RECORDING,0,,,,,,,1,stemComp,pu.mp3,pungus,PU____
45,1764727809251,03/12/2025 02:10:09,1764727808998,-8,02/12/2025 18:10:08,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,10,4,3,Screen 2,advancementZone,audio_recording,1559.800000011921,,TRANSCODING START,0,,,,,,,1,stemComp,pu.mp3,pungus,PU____
46,1764727809485,03/12/2025 02:10:09,1764727809385,-8,02/12/2025 18:10:09,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,10,4,3,Screen 2,advancementZone,audio_recording,1946.300000011921,,TRANSCODING FINISH,0,,,,,,,1,stemComp,pu.mp3,pungus,PU____
47,1764727809658,03/12/2025 02:10:09,1764727809385,-8,02/12/2025 18:10:09,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,10,4,3,Screen 2,advancementZone,audio_recording,1947.0999999940395,,250842-5-14665152-task-qyn5-51104252-pungus-5-3.mp3,0,,,,,,,1,stemComp,pu.mp3,pungus,PU____
48,1764727809658,03/12/2025 02:10:09,1764727809386,-8,02/12/2025 18:10:09,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,10,4,3,Screen 2,advancementZone,audio_recording,1947.199999988079,,https://app.gorilla.sc/uploads/schedule/51104252?filename=pungus-5-3.mp3,0,,,,,,,1,stemComp,pu.mp3,pungus,PU____
49,1764727811072,03/12/2025 02:10:11,1764727810974,-8,02/12/2025 18:10:10,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,5,1,Screen 3,Zone1,timelimit_screen,1500.5999999999985,,,0,,,,,1,,1,stemComp,wa.mp3,wabon,WA___
50,1764727812597,03/12/2025 02:10:12,1764727812514,-8,02/12/2025 18:10:12,250842,5,task-qyn5,,51104252,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,5,2,Screen 1,audioCue,content_audio,1535.5,,,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
