Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,picture,ANSWER,incorrect
16,1764727985405,03/12/2025 02:13:05,1764727985327,-8,02/12/2025 18:13:05,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,13,4,2,opt2,Zone1,content_audio,1573.2000000178814,,,0,,,,,,,1,recog-trial,peflin.mp3,tabric.mp3,2,zookeeper.PNG,tabric,peflin
17,1764727985586,03/12/2025 02:13:05,1764727985396,-8,02/12/2025 18:13:05,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,13,4,3,response,Zone1,response_keyboard,63.900000005960464,,2,1,1,,,,,,1,recog-trial,peflin.mp3,tabric.mp3,2,zookeeper.PNG,tabric,peflin
18,1764727986481,03/12/2025 02:13:06,1764727986385,-8,02/12/2025 18:13:06,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,13,4,4,ITI,Zone1,timelimit_screen,1000.8999999999978,,,0,,,,,1,,1,recog-trial,peflin.mp3,tabric.mp3,2,zookeeper.PNG,tabric,peflin
19,1764727988047,03/12/2025 02:13:08,1764727987951,-8,02/12/2025 18:13:07,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,8,5,1,opt1,Zone1,content_audio,1555.6000000238419,,,0,,,,,,,1,recog-trial,peflin.mp3,regby.mp3,1,drink.PNG,peflin,regby
20,1764727989678,03/12/2025 02:13:09,1764727989579,-8,02/12/2025 18:13:09,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,8,5,2,opt2,Zone1,content_audio,1622.5,,,0,,,,,,,1,recog-trial,peflin.mp3,regby.mp3,1,drink.PNG,peflin,regby
21,1764727990587,03/12/2025 02:13:10,1764727990510,-8,02/12/2025 18:13:10,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,8,5,3,response,Zone1,response_keyboard,924.9000000059605,,2,1,,,,,,,1,recog-trial,peflin.mp3,regby.mp3,1,drink.PNG,peflin,regby
22,1764727991602,03/12/2025 02:13:11,1764727991507,-8,02/12/2025 18:13:11,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,8,5,4,ITI,Zone1,timelimit_screen,1000.3999999999978,,,0,,,,,1,,1,recog-trial,peflin.mp3,regby.mp3,1,drink.PNG,peflin,regby
23,1764727993156,03/12/2025 02:13:13,1764727993078,-8,02/12/2025 18:13:13,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,2,6,1,opt1,Zone1,content_audio,1559.2999999821186,,,0,,,,,,,1,recog-trial,ballow.mp3,parung.mp3,1,money.PNG,ballow,parung
24,1764727994732,03/12/2025 02:13:14,1764727994636,-8,02/12/2025 18:13:14,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,2,6,2,opt2,Zone1,content_audio,1552.199999988079,,,0,,,,,,,1,recog-trial,ballow.mp3,parung.mp3,1,money.PNG,ballow,parung
25,1764727995105,03/12/2025 02:13:15,1764727995009,-8,02/12/2025 18:13:15,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,2,6,3,response,Zone1,response_keyboard,366.09999999403954,,1,1,1,,,,,,1,recog-trial,ballow.mp3,parung.mp3,1,money.PNG,ballow,parung
26,1764727996091,03/12/2025 02:13:16,1764727995993,-8,02/12/2025 18:13:15,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,2,6,4,ITI,Zone1,timelimit_screen,1000.7999999999993,,,0,,,,,1,,1,recog-trial,ballow.mp3,parung.mp3,1,money.PNG,ballow,parung
27,1764727997634,03/12/2025 02:13:17,1764727997558,-8,02/12/2025 18:13:17,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,5,7,1,opt1,Zone1,content_audio,1553.300000011921,,,0,,,,,,,1,recog-trial,dester.mp3,mowel.mp3,2,coat.PNG,mowel,dester
28,1764727999203,03/12/2025 02:13:19,1764727999115,-8,02/12/2025 18:13:19,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,5,7,2,opt2,Zone1,content_audio,1551.8999999761581,,,0,,,,,,,1,recog-trial,dester.mp3,mowel.mp3,2,coat.PNG,mowel,dester
29,1764727999531,03/12/2025 02:13:19,1764727999452,-8,02/12/2025 18:13:19,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,5,7,3,response,Zone1,response_keyboard,330.2999999821186,,2,1,1,,,,,,1,recog-trial,dester.mp3,mowel.mp3,2,coat.PNG,mowel,dester
30,1764728000525,03/12/2025 02:13:20,1764728000447,-8,02/12/2025 18:13:20,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,5,7,4,ITI,Zone1,timelimit_screen,1000.9000000000015,,,0,,,,,1,,1,recog-trial,dester.mp3,mowel.mp3,2,coat.PNG,mowel,dester
31,1764728002104,03/12/2025 02:13:22,1764728002016,-8,02/12/2025 18:13:22,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,14,8,1,opt1,Zone1,content_audio,1556.9000000059605,,,0,,,,,,,1,recog-trial,tesdar.mp3,pungus.mp3,1,ride.PNG,tesdar,pungus
32,1764728003659,03/12/2025 02:13:23,1764728003574,-8,02/12/2025 18:13:23,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,14,8,2,opt2,Zone1,content_audio,1552.5,,,0,,,,,,,1,recog-trial,tesdar.mp3,pungus.mp3,1,ride.PNG,tesdar,pungus
33,1764728004004,03/12/2025 02:13:24,1764728003921,-8,02/12/2025 18:13:23,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,14,8,3,response,Zone1,response_keyboard,341.90000000596046,,1,1,1,,,,,,1,recog-trial,tesdar.mp3,pungus.mp3,1,ride.PNG,tesdar,pungus
34,1764728005004,03/12/2025 02:13:25,1764728004917,-8,02/12/2025 18:13:24,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,14,8,4,ITI,Zone1,timelimit_screen,1000.8000000000029,,,0,,,,,1,,1,recog-trial,tesdar.mp3,pungus.mp3,1,ride.PNG,tesdar,pungus
35,1764728006564,03/12/2025 02:13:26,1764728006475,-8,02/12/2025 18:13:26,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,15,9,1,opt1,Zone1,content_audio,1546.1000000238419,,,0,,,,,,,1,recog-trial,femod.mp3,vorgal.mp3,2,flower.PNG,vorgal,femod
36,1764728008128,03/12/2025 02:13:28,1764728008032,-8,02/12/2025 18:13:28,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,15,9,2,opt2,Zone1,content_audio,1551.300000011921,,,0,,,,,,,1,recog-trial,femod.mp3,vorgal.mp3,2,flower.PNG,vorgal,femod
37,1764728008431,03/12/2025 02:13:28,1764728008346,-8,02/12/2025 18:13:28,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,15,9,3,response,Zone1,response_keyboard,308.5,,2,1,1,,,,,,1,recog-trial,femod.mp3,vorgal.mp3,2,flower.PNG,vorgal,femod
38,1764728009424,03/12/2025 02:13:29,1764728009337,-8,02/12/2025 18:13:29,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,15,9,4,ITI,Zone1,timelimit_screen,1000.6999999999971,,,0,,,,,1,,1,recog-trial,femod.mp3,vorgal.mp3,2,flower.PNG,vorgal,femod
39,1764728010997,03/12/2025 02:13:30,1764728010912,-8,02/12/2025 18:13:30,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,16,10,1,opt1,Zone1,content_audio,1565.199999988079,,,0,,,,,,,1,recog-trial,wabon.mp3,tabric.mp3,1,backpack.PNG,wabon,tabric
40,1764728012637,03/12/2025 02:13:32,1764728012542,-8,02/12/2025 18:13:32,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,16,10,2,opt2,Zone1,content_audio,1625.300000011921,,,0,,,,,,,1,recog-trial,wabon.mp3,tabric.mp3,1,backpack.PNG,wabon,tabric
41,1764728012929,03/12/2025 02:13:32,1764728012846,-8,02/12/2025 18:13:32,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,16,10,3,response,Zone1,response_keyboard,299.2999999821186,,2,1,,,,,,,1,recog-trial,wabon.mp3,tabric.mp3,1,backpack.PNG,wabon,tabric
42,1764728013927,03/12/2025 02:13:33,1764728013841,-8,02/12/2025 18:13:33,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,16,10,4,ITI,Zone1,timelimit_screen,1000.8000000000029,,,0,,,,,1,,1,recog-trial,wabon.mp3,tabric.mp3,1,backpack.PNG,wabon,tabric
43,1764728015490,03/12/2025 02:13:35,1764728015401,-8,02/12/2025 18:13:35,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,9,11,1,opt1,Zone1,content_audio,1547.6000000238419,,,0,,,,,,,1,recog-trial,solly.mp3,pungus.mp3,2,dragon.PNG,pungus,solly
44,1764728017040,03/12/2025 02:13:37,1764728016958,-8,02/12/2025 18:13:36,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,9,11,2,opt2,Zone1,content_audio,1551.699999988079,,,0,,,,,,,1,recog-trial,solly.mp3,pungus.mp3,2,dragon.PNG,pungus,solly
45,1764728017357,03/12/2025 02:13:37,1764728017270,-8,02/12/2025 18:13:37,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,9,11,3,response,Zone1,response_keyboard,307.90000000596046,,2,1,1,,,,,,1,recog-trial,solly.mp3,pungus.mp3,2,dragon.PNG,pungus,solly
46,1764728018351,03/12/2025 02:13:38,1764728018263,-8,02/12/2025 18:13:38,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,9,11,4,ITI,Zone1,timelimit_screen,1001.5999999999985,,,0,,,,,1,,1,recog-trial,solly.mp3,pungus.mp3,2,dragon.PNG,pungus,solly
47,1764728019925,03/12/2025 02:13:39,1764728019838,-8,02/12/2025 18:13:39,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,4,12,1,opt1,Zone1,content_audio,1563.300000011921,,,0,,,,,,,1,recog-trial,femod.mp3,wabon.mp3,1,hoverboard.PNG,femod,wabon
48,1764728021502,03/12/2025 02:13:41,1764728021416,-8,02/12/2025 18:13:41,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,4,12,2,opt2,Zone1,content_audio,1573.2999999821186,,,0,,,,,,,1,recog-trial,femod.mp3,wabon.mp3,1,hoverboard.PNG,femod,wabon
49,1764728021798,03/12/2025 02:13:41,1764728021710,-8,02/12/2025 18:13:41,250842,5,task-y5i7,,51104276,BLINDED,14665152,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1920x1200,1709x965,day1done,,,Pic Recognition (2AFC),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,picRecog_A,picRecog_A,4,12,3,response,Zone1,response_keyboard,288.69999998807907,,2,1,,,,,,,1,recog-trial,femod.mp3,wabon.mp3,1,hoverboard.PNG,femod,wabon
